comp_db_id,Full_Species,LambdaMax,Accession,maxid,longcore_id,murwes_id,caves_id,porter2005_id,porter2006_id
2752,Megalocottus platycephalus,514.0,,899,,,,,
2753,Anolis carolinensis,365.0,,,898,,,,
2754,Megalocottus platycephalus,435.0,,900,,,,,
2755,Anolis carolinensis,462.0,,,899,,,,
2756,Megalocottus platycephalus,510.0,,901,,,,,
2757,Anolis carolinensis,503.0,,,900,,,,
2758,Megalocottus platycephalus,542.0,,902,,,,,
2759,Anolis carolinensis,625.0,,,901,,,,
2760,Anolis conspersus,365.0,,,902,,,,
2761,Microcottus sellaris,435.0,,904,,,,,
2762,Anolis conspersus,460.0,,,903,,,,
2763,Microcottus sellaris,510.0,,905,,,,,
2764,Anolis conspersus,500.0,,,904,,,,
2765,Microcottus sellaris,520.0,,906,,,,,
2766,Anolis conspersus,562.0,,,905,,,,
2767,Microcottus sellaris,542.0,,907,,,,,
2768,Anolis cristatellus,365.0,,,906,,,,
2769,Anolis cristatellus,450.0,,,907,,,,
2770,Myoxocephalus scorpius,453.0,,909,,,,,
2771,Anolis cristatellus,500.0,,,908,,,,
2772,Myoxocephalus scorpius,520.0,,910,,,,,
2773,Anolis cristatellus,569.0,,,909,,,,
2774,Myoxocephalus scorpius,553.0,,911,,,,,
2775,Anolis evermanni,364.0,,,910,,,,
2776,Anolis evermanni,460.0,,,911,,,,
2777,Myoxocephalus potyacanthocephalus,443.0,,913,,,,,
2778,Anolis evermanni,490.0,,,912,,,,
2779,Myoxocephalus potyacanthocephalus,518.0,,914,,,,,
2780,Anolis evermanni,565.0,,,913,,,,
2781,Myoxocephalus potyacanthocephalus,521.0,,915,,,,,
2782,Anolis extremus,365.0,,,914,,,,
2783,Myoxocephalus potyacanthocephalus,556.0,,916,,,,,
2784,Anolis extremus,451.0,,,915,,,,
2785,Anolis extremus,487.0,,,916,,,,
2786,Myoxocephalus stelleri,448.0,,918,,,,,
2787,Anolis extremus,566.0,,,917,,,,
2788,Myoxocephalus stelleri,525.0,,919,,,,,
2789,Anolis grahami,365.0,,,918,,,,
2790,Myoxocephalus stelleri,565.0,,920,,,,,
2791,Anolis grahami,460.0,,,919,,,,
2792,Myoxocephalus brandti,506.0,,921,,,,,
2793,Anolis grahami,495.0,,,920,,,,
2794,Myoxocephalus brandti,453.0,,922,,,,,
2795,Anolis grahami,565.0,,,921,,,,
2796,Myoxocephalus brandti,523.0,,923,,,,,
2797,Anolis gundlachi,365.0,,,922,,,,
2798,Myoxocephalus brandti,546.0,,924,,,,,
2799,Anolis gundlachi,450.0,,,923,,,,
2800,Myoxocephalus brandti,565.0,,925,,,,,
2801,Anolis gundlachi,490.0,,,924,,,,
2802,Myoxocephalus jack,507.0,,926,,,,,
2803,Anolis gundlachi,564.0,,,925,,,,
2804,Myoxocephalus jack,455.0,,927,,,,,
2805,Anolis krugi,365.0,,,926,,,,
2806,Myoxocephalus jack,520.0,,928,,,,,
2807,Anolis krugi,448.0,,,927,,,,
2808,Myoxocephalus jack,526.0,,929,,,,,
2809,Anolis krugi,490.0,,,928,,,,
2810,Anolis krugi,562.0,,,929,,,,
2811,Oligocottus maculosus,447.0,,931,,,,,
2812,Anolis lineatopus,366.0,,,930,,,,
2813,Oligocottus maculosus,559.0,,932,,,,,
2814,Anolis lineatopus,449.0,,,931,,,,
2815,Oligocottus maculosus,620.0,,933,,,,,
2816,Anolis lineatopus,498.0,,,932,,,,
2817,Anolis lineatopus,560.0,,,933,,,,
2818,Scorpaenichthys marmoratus,443.0,,935,,,,,
2819,Anolis pulchellus,367.0,,,934,,,,
2820,Scorpaenichthys marmoratus,523.0,,936,,,,,
2821,Anolis pulchellus,446.0,,,935,,,,
2822,Scorpaenichthys marmoratus,565.0,,937,,,,,
2823,Anolis pulchellus,495.0,,,936,,,,
2824,Anolis pulchellus,565.0,,,937,,,,
2825,Taurulus bubalis,460.0,,939,,,,,
2826,Anolis sagrei,365.0,,,938,,,,
2827,Taurulus bubalis,523.0,,940,,,,,
2828,Anolis sagrei,460.0,,,939,,,,
2829,Taurulus bubalis,561.0,,941,,,,,
2830,Anolis sagrei,495.0,,,940,,,,
2831,Triglops pingelii,485.0,,942,,,,,
2832,Anolis sagrei,567.0,,,941,,,,
2833,Triglops pingelii,435.0,,943,,,,,
2834,Anolis stratulus,366.0,,,942,,,,
2835,Triglops pingelii,520.0,,944,,,,,
2836,Anolis stratulus,454.0,,,943,,,,
2837,Anolis stratulus,494.0,,,944,,,,
2838,Triglopsis quadricornis,450.0,,946,,,,,
2839,Anolis stratulus,564.0,,,945,,,,
2840,Triglopsis quadricornis,523.0,,947,,,,,
2841,Crotaphytus dickersonae,359.0,,,946,,,,
2842,Triglopsis quadricornis,556.0,,948,,,,,
2843,Crotaphytus dickersonae,459.0,,,947,,,,
2844,Crotaphytus dickersonae,481.0,,,948,,,,
2845,Crotaphytus dickersonae,558.0,,,949,,,,
2846,Batrachocottus baicalensis,521.0,,951,,,,,
2847,Platysaurus broadleyi,364.0,,,950,,,,
2848,Platysaurus broadleyi,451.0,,,951,,,,
2849,Platysaurus broadleyi,492.0,,,952,,,,
2850,Batrachocottus multiradiatus,517.0,,954,,,,,
2851,Platysaurus broadleyi,569.0,,,953,,,,
2852,Platysaurus broadleyi,570.0,,,954,,,,
2853,Batrachocottus nikolskii,428.0,,956,,,,,
2854,Tarentola chazaliae,360.0,,,955,,,,
2855,Batrachocottus nikolskii,511.0,,957,,,,,
2856,Tarentola chazaliae,440.0,,,956,,,,
2857,Tarentola chazaliae,520.0,,,957,,,,
2858,Cottocomephorus inermis,450.0,,959,,,,,
2859,Cottocomephorus inermis,520.0,,960,,,,,
2860,Cottocomephorus grewingkii,449.0,,962,,,,,
2861,Chelonia mydas,440.0,,,961,,,,
2862,Cottocomephorus grewingkii,523.0,,963,,,,,
2863,Chelonia mydas,500.0,,,962,,,,
2864,Chelonia mydas,502.0,,,963,,,,
2865,Leocottus kesslerii,449.0,,965,,,,,
2866,Chelonia mydas,562.0,,,964,,,,
2867,Leocottus kesslerii,525.0,,966,,,,,
2868,Caretta caretta,379.0,,,965,,,,
2869,Leocottus kesslerii,546.0,,967,,,,,
2870,Caretta caretta,495.0,,,966,,,,
2871,Paracottus knerii,516.0,,968,,,,,
2872,Caretta caretta,545.0,,,967,,,,
2873,Trachemys scripta,360.0,,,968,,,,
2874,Paracottus knerii,523.0,,970,,,,,
2875,Trachemys scripta,450.0,,,969,,,,
2876,Paracottus knerii,521.0,,971,,,,,
2877,Trachemys scripta,518.0,,,970,,,,
2878,Trachemys scripta,620.0,,,971,,,,
2879,Eumicrotremus orbis,439.0,,973,,,,,
2880,Mauremys reevesii,520.0,,,972,,,,
2881,Eumicrotremus orbis,521.0,,974,,,,,
2882,Mauremys reevesii,620.0,,,973,,,,
2883,Eumicrotremus orbis,567.0,,975,,,,,
2884,Mauremys reevesii,540.0,,,974,,,,
2885,Eumicrotremus orbis,520.0,,976,,,,,
2886,Mauremys reevesii,460.0,,,975,,,,
2887,Apodemia spp.,370.0,,,976,,,,
2888,Blepsias cirrhosus,457.0,,978,,,,,
2889,Apodemia spp.,460.0,,,977,,,,
2890,Blepsias cirrhosus,540.0,,979,,,,,
2891,Apodemia spp.,530.0,,,978,,,,
2892,Blepsias cirrhosus,600.0,,980,,,,,
2893,Apodemia spp.,605.0,,,979,,,,
2894,Hemitripterus villosus,454.0,,982,,,,,
2895,Hemitripterus villosus,518.0,,983,,,,,
2896,Hemitripterus villosus,560.0,,984,,,,,
2897,Nautichthys oculofasciatus,452.0,,987,,,,,
2898,Nautichthys oculofasciatus,513.0,,988,,,,,
2899,Hexagrammos decagrammus,461.0,,991,,,,,
2900,Hexagrammos decagrammus,524.0,,992,,,,,
2901,Hexagrammos decagrammus,566.0,,993,,,,,
2902,Hexagrammos decagrammus,528.0,,994,,,,,
2903,Hexagrammos octogrammus,422.0,,996,,,,,
2904,Hexagrammos octogrammus,552.0,,997,,,,,
2905,Hexagrammos octogrammus,615.0,,998,,,,,
2906,Hexagrammos stelleri,502.0,,999,,,,,
2907,Hexagrammos stelleri,480.0,,1000,,,,,
2908,Hexagrammos stelleri,525.0,,1001,,,,,
2909,Hexagrammos stelleri,530.0,,1002,,,,,
2910,Hexagrammos stelleri,554.0,,1003,,,,,
2911,Hexagrammos stelleri,552.0,,1004,,,,,
2912,Ophiodon elongatus,461.0,,1006,,,,,
2913,Ophiodon elongatus,523.0,,1007,,,,,
2914,Ophiodon elongatus,560.0,,1008,,,,,
2915,Ophiodon elongatus,565.0,,1009,,,,,
2916,Ophiodon elongatus,521.0,,1010,,,,,
2917,Pleurogrammus azonus,504.0,,1011,,,,,
2918,Pleurogrammus azonus,467.0,,1012,,,,,
2919,Pleurogrammus azonus,513.0,,1013,,,,,
2920,Liparis dennyi,522.0,,1015,,,,,
2921,Liparis pulchellus,524.0,,1017,,,,,
2922,Liparis florae,440.0,,1019,,,,,
2923,Liparis florae,527.0,,1020,,,,,
2924,Liparis greeni,495.0,,1021,,,,,
2925,Liparis greeni,435.0,,1022,,,,,
2926,Liparis greeni,527.0,,1023,,,,,
2927,Dasycottus setiger,446.0,,1025,,,,,
2928,Dasycottus setiger,517.0,,1026,,,,,
2929,Gilbertidia sigalutes,454.0,,1028,,,,,
2930,Gilbertidia sigalutes,519.0,,1029,,,,,
2931,Gilbertidia sigalutes,520.0,,1030,,,,,
2932,Psychrobites paradoxus,483.0,,1031,,,,,
2933,Psychrobites paradoxus,441.0,,1032,,,,,
2934,Psychrobites paradoxus,522.0,,1033,,,,,
2935,Psychrobites paradoxus,564.0,,1034,,,,,
2936,Psychrobites paradoxus,521.0,,1037,,,,,
2937,Rhamphocottus richardsonii,452.0,,1039,,,,,
2938,Rhamphocottus richardsonii,522.0,,1040,,,,,
2939,Rhamphocottus richardsonii,559.0,,1041,,,,,
2940,Dendrochirus zebra,440.0,,1044,,,,,
2941,Dendrochirus zebra,513.0,,1045,,,,,
2942,Scorpaena porcus,455.0,,1047,,,,,
2943,Scorpaena porcus,530.0,,1048,,,,,
2944,Sebastes auriculatus,445.0,,1050,,,,,
2945,Sebastes auriculatus,521.0,,1051,,,,,
2946,Sebastes caurinus,447.0,,1053,,,,,
2947,Sebastes caurinus,520.0,,1054,,,,,
2948,Sebastes caurinus,534.0,,1055,,,,,
2949,Sebastes caurinus,524.0,,1056,,,,,
2950,Sebastes maliger,432.0,,1057,,,,,
2951,Sebastes maliger,522.0,,1058,,,,,
2952,Sebastes maliger,535.0,,1059,,,,,
2953,Sebastes empaeus,421.0,,1061,,,,,
2954,Sebastes empaeus,443.0,,1062,,,,,
2955,Sebastes empaeus,523.0,,1063,,,,,
2956,Chelidonichthys lucernus,502.0,,1064,,,,,
2957,Chelidonichthys lucernus,460.0,,1065,,,,,
2958,Chelidonichthys lucernus,530.0,,1066,,,,,
2959,Eutrigla gurnardus,460.0,,1068,,,,,
2960,Eutrigla gurnardus,520.0,,1069,,,,,
2961,Ictalurus catus,541.0,,1070,,,,,
2962,Ictalurus catus,447.0,,1071,,,,,
2963,Ictalurus catus,509.0,,1072,,,,,
2964,Ictalurus catus,516.0,,1073,,,,,
2965,Ictalurus melas,541.0,,1074,,,,,
2966,Ictalurus melas,536.0,,1075,,,,,
2967,Ictalurus melas,505.0,,1076,,,,,
2968,Ictalurus punctatus,536.0,,1078,,,,,
2969,Ictalurus punctatus,607.0,,1079,,,,,
2970,Hippocampus subelongatus,500.0,,1080,,,,,
2971,Hippocampus subelongatus,467.0,,1081,,,,,
2972,Hippocampus subelongatus,522.0,,1082,,,,,
2973,Hippocampus subelongatus,537.0,,1083,,,,,
2974,Hippocampus subelongatus,560.0,,1084,,,,,
2975,Hippocampus barbouri,429.0,,1088,,,,,
2976,Hippocampus barbouri,460.0,,1089,,,,,
2977,Hippocampus barbouri,521.0,,1090,,,,,
2978,Hippocampus barbouri,537.0,,1091,,,,,
2979,Hippocampus barbouri,558.0,,1092,,,,,
2980,Stigmatopora argus,457.0,,1094,,,,,
2981,Stigmatopora argus,519.0,,1095,,,,,
2982,Stigmatopora argus,537.0,,1096,,,,,
2983,Stigmatopora argus,579.0,,1097,,,,,
2984,Sygnathus leptorhynchus,499.0,,1100,,,,,
2985,Sygnathus leptorhynchus,404.0,,1101,,,,,
2986,Sygnathus leptorhynchus,440.0,,1102,,,,,
2987,Sygnathus leptorhynchus,524.0,,1103,,,,,
2988,Sygnathus leptorhynchus,569.0,,1104,,,,,
2989,Canthidermis maculatus,493.0,,1107,,,,,
2990,Canthidermis maculatus,479.0,,1108,,,,,
2991,Canthidermis maculatus,522.0,,1109,,,,,
2992,Pergavor spilosoma,398.0,,1114,,,,,
2993,Pergavor spilosoma,492.0,,1115,,,,,
2994,Pergavor spilosoma,510.0,,1116,,,,,
2995,Pergavor aspricaudus,404.0,,1118,,,,,
2996,Pergavor aspricaudus,476.0,,1119,,,,,
2997,Pergavor aspricaudus,516.0,,1120,,,,,
2998,Ostracion meleagris,471.0,,1123,,,,,
2999,Ostracion meleagris,479.0,,1124,,,,,
3000,Ostracion meleagris,497.0,,1126,,,,,
3001,Arothron meleagris,507.0,,1129,,,,,
3002,Cavia porcellus,500.0,,1131,,,,,
3003,Serinus canaria,569.0,,1135,,,,,
3004,Serinus canaria,505.0,,1136,,,,,
3005,Serinus canaria,442.0,,1137,,,,,
3006,Serinus canaria,366.0,,1138,,,,,
3007,Dasyatis fluviorum,500.0,,1140,,,,,
3008,Dasyatis fluviorum,475.0,,1141,,,,,
3009,Dasyatis fluviorum,566.0,,1142,,,,,
3010,Himantura fai,503.0,,1143,,,,,
3011,Himantura fai,475.0,,1144,,,,,
3012,Himantura fai,557.0,,1145,,,,,
3013,Neotrygon kuhlii,497.0,,1146,,,,,
3014,Neotrygon kuhlii,498.0,,1147,,,,,
3015,Neotrygon kuhlii,476.0,,1148,,,,,
3016,Neotrygon kuhlii,552.0,,1149,,,,,
3017,Taeniura lymma,500.0,,1150,,,,,
3018,Taeniura lymma,479.0,,1151,,,,,
3019,Taeniura lymma,557.0,,1152,,,,,
3020,Gymnura australis,500.0,,1153,,,,,
3021,Gymnura australis,467.0,,1154,,,,,
3022,Gymnura australis,556.0,,1155,,,,,
3023,Aetobatus narinari,502.0,,1156,,,,,
3024,Aetobatus narinari,450.0,,1157,,,,,
3025,Aetobatus narinari,552.0,,1158,,,,,
3026,Aptychotrema rostrata,498.0,,1159,,,,,
3027,Aptychotrema rostrata,492.0,,1160,,,,,
3028,Aptychotrema rostrata,459.0,,1161,,,,,
3029,Aptychotrema rostrata,553.0,,1162,,,,,
3030,Aptychotrema vincentiana,500.0,,1163,,,,,
3031,Aptychotrema vincentiana,501.0,,1164,,,,,
3032,Aptychotrema vincentiana,460.0,,1165,,,,,
3033,Aptychotrema vincentiana,557.0,,1166,,,,,
3034,Glaucostegus typus,504.0,,1167,,,,,
3035,Glaucostegus typus,477.0,,1169,,,,,
3036,Glaucostegus typus,561.0,,1170,,,,,
3037,Trygonorrhina fasciata,499.0,,1171,,,,,
3038,Trygonorrhina fasciata,470.0,,1172,,,,,
3039,Trygonorrhina fasciata,568.0,,1173,,,,,
3040,Rhinobatos lentiginosus,496.0,,1174,,,,,
3041,Rhinobatos lentiginosus,499.0,,1175,,,,,
3042,Rhinoptera bonasus,500.0,,1176,,,,,
3043,Rhynchobatus australiae,500.0,,1179,,,,,
3044,Rhynchobatus australiae,475.0,,1180,,,,,
3045,Rhynchobatus australiae,555.0,,1181,,,,,
3046,Trygonoptera testacea,498.0,,1182,,,,,
3047,Trygonoptera testacea,481.0,,1183,,,,,
3048,Trygonoptera testacea,557.0,,1184,,,,,
3049,Urobatis jamaicensis,499.0,,1185,,,,,
3050,Carcharhinus amboinensis,507.0,,1188,,,,,
3051,Carcharhinus amboinensis,534.0,,1189,,,,,
3052,Carcharhinus amblyrhynchos,504.0,,1190,,,,,
3053,Carcharhinus leucas,518.0,,1191,,,,,
3054,Carcharhinus leucas,554.0,,1192,,,,,
3055,Carcharhinus limbatus,506.0,,1193,,,,,
3056,Carcharhinus limbatus,532.0,,1194,,,,,
3057,Carcharhinus melanopterus,505.0,,1195,,,,,
3058,Carcharhinus melanopterus,507.0,,1196,,,,,
3059,Carcharhinus melanopterus,528.0,,1197,,,,,
3060,Carcharhinus obscurus,502.0,,1198,,,,,
3061,Rhizoprionodon taylori,508.0,,1199,,,,,
3062,Rhizoprionodon taylori,533.0,,1200,,,,,
3063,Chiloscyllium punctatum,499.6,,1201,,,,,
3064,Chiloscyllium punctatum,531.8,,1202,,,,,
3065,Orectolobus maculatus,484.0,,1203,,,,,
3066,Orectolobus maculatus,553.0,,1204,,,,,
3067,Orectolobus ornatus,498.0,,1205,,,,,
3068,Orectolobus ornatus,561.0,,1206,,,,,
3069,Oncorhynchus mykiss,386.0,,1207,,,,,
3070,Oncorhynchus mykiss,498.0,,1208,,,,,
3071,Oncorhynchus mykiss,563.0,,1209,,,,,
3072,Ctenophorus decresii,569.0,,1210,,,,,
3073,Ctenophorus decresii,491.0,,1211,,,,,
3074,Ctenophorus decresii,436.0,,1212,,,,,
3075,Ctenophorus decresii,507.0,,1213,,,,,
3076,Alouatta sp.,530.0,,1217,,,,,
3077,Alouatta sp.,558.0,,1218,,,,,
3078,Alouatta sp.,500.0,,1219,,,,,
3079,Oncorhynchus kisutch,380.0,,1220,,,,,
3080,Oncorhynchus kisutch,455.0,,1221,,,,,
3081,Oncorhynchus kisutch,405.0,,1222,,,,,
3082,Oncorhynchus mykiss,434.0,,1223,,,,,
3083,Oncorhynchus mykiss,564.0,,1225,,,,,
3084,Oncorhynchus mykiss,509.0,,1226,,,,,
3085,Oncorhynchus mykiss,382.0,,1227,,,,,
3086,Oncorhynchus mykiss,500.0,,1228,,,,,
3087,Oncorhynchus mykiss,508.0,,1230,,,,,
3088,Danio rerio,361.0,,1231,,,,,
3089,Danio rerio,417.0,,1232,,,,,
3090,Danio rerio,483.0,,1233,,,,,
3091,Danio rerio,566.0,,1234,,,,,
3092,Danio rerio,501.0,,1235,,,,,
3093,Lampetra fluviatilis,515.0,,1236,,,,,
3094,Lampetra fluviatilis,555.0,,1237,,,,,
3095,Lampetra fluviatilis,610.0,,1238,,,,,
3096,Eigenmannia virescens,524.0,,1239,,,,,
3097,Eigenmannia virescens,608.0,,1240,,,,,
3098,Gasterosteus acuelatus,373.0,,1241,,,,,
3099,Gasterosteus acuelatus,449.0,,1242,,,,,
3100,Gasterosteus acuelatus,528.0,,1243,,,,,
3101,Gasterosteus acuelatus,603.0,,1244,,,,,
3102,Gasterosteus acuelatus,524.0,,1245,,,,,
3103,Pseudotropheus acei,415.0,,1247,,,,,
3104,Pseudotropheus acei,452.0,,1248,,,,,
3105,Pseudotropheus acei,506.0,,1251,,,,,
3106,Pseudotropheus acei,476.0,,1253,,,,,
3107,Pseudotropheus acei,534.0,,1255,,,,,
3108,Pseudotropheus acei,566.0,,1256,,,,,
3109,Melanochromis vermivorus,503.0,,1260,,,,,
3110,Melanochromis vermivorus,535.0,,1261,,,,,
3111,Tramitichromis intermedius,506.0,,1264,,,,,
3112,Tramitichromis intermedius,532.0,,1266,,,,,
3113,Tramitichromis intermedius,569.0,,1267,,,,,
3114,Tramitichromis intermedius,534.0,,1268,,,,,
3115,Poecilia reticulata cumana,359.0,,1269,,,,,
3116,Poecilia reticulata cumana,406.0,,1270,,,,,
3117,Poecilia reticulata cumana,465.0,,1271,,,,,
3118,Poecilia reticulata cumana,525.0,,1272,,,,,
3119,Poecilia reticulata cumana,541.0,,1273,,,,,
3120,Poecilia reticulata cumana,560.0,,1274,,,,,
3121,Poecilia reticulata cumana,503.0,,1275,,,,,
3122,Poecilia reticulata trinidad,501.0,,1276,,,,,
3123,Poecilia reticulata trinidad,408.0,,1277,,,,,
3124,Poecilia reticulata trinidad,464.0,,1278,,,,,
3125,Poecilia reticulata trinidad,533.0,,1279,,,,,
3126,Poecilia reticulata trinidad,543.0,,1280,,,,,
3127,Poecilia reticulata trinidad,572.0,,1281,,,,,
3128,Neoniphon argenteus,502.0,,1283,,,,,
3129,Neoniphon aurolineatus,481.0,,1284,,,,,
3130,Sargocentron punctatissimum,494.0,,1285,,,,,
3131,Sargocentron microstoma,494.0,,1286,,,,,
3132,Sargocentron diadema,491.0,,1287,,,,,
3133,Sargocentron xantherythrum,486.0,,1288,,,,,
3134,Sargocentron spiniferum,490.0,,1289,,,,,
3135,Sargocentron tiere,490.0,,1290,,,,,
3136,Myripristis violacea,499.0,,1291,,,,,
3137,Myripristis berndti,493.0,,1292,,,,,
3138,Photostomias guernei,483.0,,1293,,,,,
3139,Chauliodus sloani,485.0,,1295,,,,,
3140,Ichthyocossus ovatus,489.0,,1298,,,,,
3141,Gonostoma bathyphilium,481.0,,1302,,,,,
3142,Diaphus rafinesquei,489.0,,1304,,,,,
3143,Phycis blennoides,494.0,,1309,,,,,
3144,Coryphaenoides guntheri,479.0,,1310,,,,,
3145,Bassozetus compresis,476.0,,1311,,,,,
3146,Cataetyx laticeps,468.0,,1312,,,,,
3147,Conocara salmonea,480.0,,1313,,,,,
3148,Alepocephalus bairdii,476.0,,1314,,,,,
3149,Anoplogaster cornuta,485.0,,1315,,,,,
3150,Hoplostethus mediteranus,479.0,,1316,,,,,
3151,Bathysaurus ferox,481.0,,1317,,,,,
3152,Bathysaurus mollis,479.0,,1318,,,,,
3153,Aristostomias tittmani,523.0,,1319,,,,,
3154,Aristostomias tittmani,551.0,,1320,,,,,
3155,Aristostomias tittmani,581.0,,1321,,,,,
3156,Malacosteus niger,517.0,,1322,,,,,
3157,Malacosteus niger,542.0,,1323,,,,,
3158,Loligo forbesii,494.0,,1324,,,,,
3159,Loligo pealii,493.0,,1325,,,,,
3160,Loligo subulata,499.0,,1326,,,,,
3161,Sepia officinalis,492.0,,1327,,,,,
3162,Todarodes pacificus,480.0,,1328,,,,,
3163,Enteroctopus dofleini,475.0,,1329,,,,,
3164,Typhlops platycephalus,494.0,,1330,,,,,
3165,Typhlops hypomethes,490.0,,1331,,,,,
3166,Leptotyphlops sp.,500.0,,1332,,,,,
3167,Anilius scytale,497.0,,1333,,,,,
3168,Platichthys stellatus,517.0,,1334,,,,,
3169,Platichthys stellatus,445.0,,1335,,,,,
3170,Platichthys stellatus,459.0,,1336,,,,,
3171,Platichthys stellatus,526.0,,1337,,,,,
3172,Platichthys stellatus,536.0,,1338,,,,,
3173,Platichthys stellatus,548.0,,1339,,,,,
3174,Platichthys stellatus,557.0,,1340,,,,,
3175,Platichthys stellatus,507.0,,1341,,,,,
3176,Platichthys stellatus,437.0,,1342,,,,,
3177,Platichthys stellatus,456.0,,1343,,,,,
3178,Platichthys stellatus,527.0,,1344,,,,,
3179,Platichthys stellatus,545.0,,1345,,,,,
3180,Platichthys stellatus,369.0,,1347,,,,,
3181,Platichthys stellatus,415.0,,1348,,,,,
3182,Carassius auratus,509.0,,1349,,,,,
3183,Cavia porcellus,499.0,,1350,,,,,
3184,Struthioniformes Struthio camelus,504.0,,1355,,,,,
3185,Struthioniformes Rhea americana,504.0,,1356,,,,,
3186,Galliformes Gallus gallus domesticus,509.0,,1357,,,,,
3187,Galliformes Coturnix japonica,505.0,,1358,,,,,
3188,Galliformes Meleagris galoparvo,504.0,,1359,,,,,
3189,Galliformes Pavo cristatus,504.0,,1360,,,,,
3190,Anseriformes Anas platyrhynchos,505.0,,1361,,,,,
3191,Clombiformes Columba livia,506.0,,1362,,,,,
3192,Passeriformes Taeniopygia guttata,507.0,,1363,,,,,
3193,Passeriformes Leiothrix lutea,500.0,,1364,,,,,
3194,Passeriformes Serinus canaria,506.0,,1365,,,,,
3195,Passeriformes Sturnus vulgaris,503.0,,1366,,,,,
3196,Passeriformes Turdus merula,504.0,,1367,,,,,
3197,Passeriformes Parvus caeruleus,503.0,,1368,,,,,
3198,Psittaciforme Melopsittacus undulatus,509.0,,1369,,,,,
3199,Strigiformes Strix aluco,503.0,,1370,,,,,
3200,Anseriformes Anas playrhnchos domesticus,504.0,,1371,,,,,
3201,Ciconiiformes Buteo jamaicensis,501.0,,1372,,,,,
3202,Ciconiiformes Larus atricilla,508.0,,1373,,,,,
3203,Passeriformes Amandina fasciata,503.0,,1374,,,,,
3204,Passeriformes Corvus frugilegus,504.0,,1375,,,,,
3205,Passeriformes Chloebia gouldiae,502.0,,1376,,,,,
3206,Passeriformes Lonchura maga,503.0,,1377,,,,,
3207,Passeriformes Neochmia modesta,503.0,,1378,,,,,
3208,Passeriformes Passer domesticus,504.0,,1379,,,,,
3209,Psittaciformes Melopsittacus undalutus,509.0,,1380,,,,,
3210,Struthioniformes Dromiceius novae-hollandiae,502.0,,1381,,,,,
3211,Tinamiformes Nothoprocta cinerascens cinerascens,504.0,,1382,,,,,
3212,Tinamiformes Nothoprocta perdicaria sanborni,501.0,,1383,,,,,
3213,Caprimulgiformes Phalaenoptilus nuttallii,506.0,,1384,,,,,
3214,Columbiformes Streptopelia roseogrisea,502.0,,1385,,,,,
3215,Columbiformes Zenaida macroura,502.0,,1386,,,,,
3216,Galliformes Callipepla californica,500.0,,1387,,,,,
3217,Galliformes Colinus virginianus,500.0,,1388,,,,,
3218,Passeriformes Carpodacus mexicanus,502.0,,1389,,,,,
3219,Passeriformes Estrilda troglodytes,502.0,,1390,,,,,
3220,Passeriformes Lonchura malabarica,502.0,,1391,,,,,
3221,Passeriformes Lonchura malacca,503.0,,1392,,,,,
3222,Passeriformes Lonchura striata,502.0,,1393,,,,,
3223,Passeriformes Molothrus ater,501.0,,1394,,,,,
3224,Passeriformes Pipilo fuscus,500.0,,1395,,,,,
3225,Passeriformes Plocepasser mahali,504.0,,1396,,,,,
3226,Passeriformes Zonotrichia leucophrys,502.0,,1397,,,,,
3227,Psittaciformes Melopsittacus undalatus,505.0,,1398,,,,,
3228,Strigiformes Bubo virginianus,502.0,,1399,,,,,
3229,Strigiformes Otus asio,505.0,,1400,,,,,
3230,Strigiformes Speotyto cunicularia,503.0,,1401,,,,,
3231,Strigiformes Tyto alba,500.0,,1402,,,,,
3232,Ostorhinchus Cookii,453.0,,1403,,,,,
3233,Ostorhinchus Cookii,468.0,,1404,,,,,
3234,Ostorhinchus Cookii,506.0,,1405,,,,,
3235,Ostorhinchus Cookii,519.0,,1406,,,,,
3236,Ostorhinchus Cookii,504.0,,1407,,,,,
3237,Ostorhinchus Cyanosoma,452.0,,1408,,,,,
3238,Ostorhinchus Cyanosoma,504.0,,1409,,,,,
3239,Ostorhinchus Cyanosoma,519.0,,1410,,,,,
3240,Ostorhinchus Cyanosoma,503.0,,1411,,,,,
3241,Ostorhinchus Doederleini,467.0,,1412,,,,,
3242,Ostorhinchus Doederleini,402.0,,1413,,,,,
3243,Ostorhinchus Doederleini,516.0,,1414,,,,,
3244,Ostorhinchus Doederleini,501.0,,1415,,,,,
3245,Zoramia  Viridiventer,441.0,,1416,,,,,
3246,Zoramia  Viridiventer,506.0,,1417,,,,,
3247,Zoramia  Viridiventer,520.0,,1418,,,,,
3248,Zoramia  Viridiventer,502.0,,1419,,,,,
3249,Zoramia  Leptacanthus,442.0,,1420,,,,,
3250,Zoramia  Leptacanthus,501.0,,1421,,,,,
3251,Zoramia  Leptacanthus,512.0,,1422,,,,,
3252,Zoramia  Leptacanthus,521.0,,1423,,,,,
3253,Zoramia  Leptacanthus,504.0,,1424,,,,,
3254,Rhabdamia  Gracilis,420.0,,1425,,,,,
3255,Rhabdamia  Gracilis,485.0,,1426,,,,,
3256,Rhabdamia  Gracilis,500.0,,1427,,,,,
3257,Rhabdamia  Gracilis,520.0,,1428,,,,,
3258,Rhabdamia  Gracilis,497.0,,1429,,,,,
3259,Nectamia  Savayensis,466.0,,1430,,,,,
3260,Nectamia  Savayensis,493.0,,1431,,,,,
