comp_db_id,Full_Species,Accession,maxid,longcore_id,murwes_id,caves_id,porter2005_id,porter2006_id,LambdaMax
2747,Ctenophorus ornatus,,,824,,,,,493.0
2748,Ctenophorus ornatus,,,825,,,,,571.0
2749,Sternoptyx diaphana,,,,825,,,,487.0
2750,Limnocottus griseus,,827,,,,,,503.0
2751,Chamaeleo dilepis,,,826,,,,,383.0
2752,Chamaeleo dilepis,,,827,,,,,444.0
2753,Procottus jettelesii,,829,,,,,,448.0
2754,Chamaeleo dilepis,,,828,,,,,481.0
2755,Procottus jettelesii,,830,,,,,,521.0
2756,Chamaeleo dilepis,,,829,,,,,499.0
2757,Agonopsis vulsa,,831,,,,,,440.0
2758,Chamaeleo dilepis,,,830,,,,,568.0
2759,Agonopsis vulsa,,832,,,,,,516.0
2760,Chamaeleo dilepis,,,831,,,,,586.0
2761,Sufflamen bursa,,,,831,,,,503.0
2762,Agonopsis vulsa,,833,,,,,,559.0
2763,Chamaeleo dilepis,,,832,,,,,605.0
2764,Agonopsis vulsa,,834,,,,,,517.0
2765,Furcifer pardalis,,,833,,,,,375.0
2766,Bothragonus swani,,835,,,,,,500.0
2767,Furcifer pardalis,,,834,,,,,444.0
2768,Bothragonus swani,,836,,,,,,436.0
2769,Furcifer pardalis,,,835,,,,,490.0
2770,Bothragonus swani,,837,,,,,,514.0
2771,Furcifer pardalis,,,836,,,,,559.0
2772,Bothragonus swani,,838,,,,,,567.0
2773,Furcifer pardalis,,,837,,,,,575.0
2774,Tarsipes rostratus,,,,837,,,,557.0
2775,Furcifer pardalis,,,838,,,,,604.0
2776,Boa constrictor,,,839,,,,,357.0
2777,Toxotes chatareus,,,,839,,,,621.7
2778,Podothecus acipenserinus,,841,,,,,,438.0
2779,Boa constrictor,,,840,,,,,549.0
2780,Podothecus acipenserinus,,842,,,,,,520.0
2781,Masticophis flagellum,,,841,,,,,362.0
2782,Tramitichromis intermedius,,,,841,,,,568.9
2783,Podothecus acipenserinus,,843,,,,,,569.0
2784,Masticophis flagellum,,,842,,,,,458.0
2785,Trematomus bernacchii,,,,842,,,,502.3
2786,Podothecus acipenserinus,,844,,,,,,519.0
2787,Masticophis flagellum,,,843,,,,,561.0
2788,Artedius fenestrates,,845,,,,,,498.0
2789,Python regius,,,844,,,,,360.0
2790,Artedius fenestrates,,846,,,,,,449.0
2791,Python regius,,,845,,,,,551.0
2792,Triakis semifasciata,,,,845,,,,502.0
2793,Artedius fenestrates,,847,,,,,,522.0
2794,Python regius,,,846,,,,,494.0
2795,Trichechus manatus,,,,846,,,,556.0
2796,Artedius fenestrates,,848,,,,,,561.0
2797,Thamnophis sirtalis sirtalis,,,847,,,,,360.0
2798,Thamnophis sirtalis sirtalis,,,848,,,,,482.0
2799,Tursiops truncates,,,,848,,,,524.0
2800,Artedius harringtoni,,850,,,,,,455.0
2801,Thamnophis sirtalis sirtalis,,,849,,,,,554.0
2802,Artedius harringtoni,,851,,,,,,518.0
2803,Xenopeltis unicolor,,,850,,,,,361.0
2804,Upeneus tragula,,,,850,,,,530.0
2805,Artedius harringtoni,,852,,,,,,558.0
2806,Xenopeltis unicolor,,,851,,,,,550.0
2807,Urobatis jamaicensis,,,,851,,,,562.0
2808,Artedius meanyi,,853,,,,,,496.0
2809,Lampropeltis getula,,,852,,,,,493.0
2810,Artedius meanyi,,854,,,,,,451.0
2811,Lampropeltis getula,,,853,,,,,370.0
2812,Vinciguerria nimbaria,,,,853,,,,478.0
2813,Artedius meanyi,,855,,,,,,518.0
2814,Lampropeltis getula,,,854,,,,,538.0
2815,Arizona elegans,,,855,,,,,484.0
2816,Zalembius rosaceus,,,,855,,,,525.5
2817,Arizona elegans,,,856,,,,,366.0
2818,Ascelichthys rhodorus,,858,,,,,,444.0
2819,Arizona elegans,,,857,,,,,538.0
2820,Ascelichthys rhodorus,,859,,,,,,520.0
2821,Rhinocheilus lecontei,,,858,,,,,487.0
2822,Ascelichthys rhodorus,,860,,,,,,564.0
2823,Rhinocheilus lecontei,,,859,,,,,372.0
2824,Bero elegans,,861,,,,,,507.0
2825,Rhinocheilus lecontei,,,860,,,,,539.0
2826,Bero elegans,,862,,,,,,452.0
2827,Hypsiglena torquata,,,861,,,,,500.0
2828,Bero elegans,,863,,,,,,527.0
2829,Hypsiglena torquata,,,862,,,,,371.0
2830,Bero elegans,,864,,,,,,562.0
2831,Hypsiglena torquata,,,863,,,,,534.0
2832,Cyrtopodion caspium,,,864,,,,,365.0
2833,Callistoctopus dierythraeus,,,,864,,,,488.0
2834,Clinocottus globiceps,,866,,,,,,443.0
2835,Cyrtopodion caspium,,,865,,,,,452.0
2836,Clinocottus globiceps,,867,,,,,,549.0
2837,Cyrtopodion caspium,,,866,,,,,534.0
2838,Hapalochlaena maculosa,,,,866,,,,486.0
2839,Clinocottus globiceps,,868,,,,,,617.0
2840,Cyrtopodion fedtschenkoi,,,867,,,,,356.0
2841,Idiosepius notoides,,,,867,,,,493.0
2842,Cyrtopodion fedtschenkoi,,,868,,,,,451.0
2843,Octopus australis,,,,868,,,,485.0
2844,Enophrys bison,,870,,,,,,437.0
2845,Cyrtopodion fedtschenkoi,,,869,,,,,535.0
2846,Octopus tetricus,,,,869,,,,488.0
2847,Enophrys bison,,871,,,,,,523.0
2848,Cyrtopodion kotschyi,,,870,,,,,365.0
2849,Sepia plangon,,,,870,,,,500.0
2850,Enophrys bison,,872,,,,,,565.0
2851,Cyrtopodion kotschyi,,,871,,,,,460.0
2852,Sepioteuthis lessoniana,,,,871,,,,505.0
2853,Cyrtopodion kotschyi,,,872,,,,,537.0
2854,Enophrys diceraus,,874,,,,,,428.0
2855,Gekko gekko,,,873,,,,,364.0
2856,Enophrys diceraus,,875,,,,,,513.0
2857,Gekko gekko,,,874,,,,,467.0
2858,Enophrys diceraus,,876,,,,,,555.0
2859,Gekko gekko,,,875,,,,,521.0
2860,Hemidactylus frenatus,,,876,,,,,365.0
2861,Gymnocanthus pistilliger,,878,,,,,,446.0
2862,Hemidactylus frenatus,,,877,,,,,466.0
2863,Gymnocanthus pistilliger,,879,,,,,,523.0
2864,Hemidactylus frenatus,,,878,,,,,520.0
2865,Gymnocanthus pistilliger,,880,,,,,,549.0
2866,Teratoscincus scincus,,,879,,,,,365.0
2867,Teratoscincus scincus,,,880,,,,,452.0
2868,Gymnocanthus intermedius,,882,,,,,,448.0
2869,Teratoscincus scincus,,,881,,,,,533.0
2870,Gymnocanthus intermedius,,883,,,,,,516.0
2871,Hemidactylus garnotii,,,882,,,,,363.0
2872,Gymnocanthus intermedius,,884,,,,,,530.0
2873,Hemidactylus garnotii,,,883,,,,,464.0
2874,Hemidactylus garnotii,,,884,,,,,521.0
2875,Hemilepidotus hemilepidotus,,886,,,,,,481.0
2876,Hemidactylus platyurus,,,885,,,,,365.0
2877,Hemilepidotus hemilepidotus,,887,,,,,,513.0
2878,Hemidactylus platyurus,,,886,,,,,465.0
2879,Hemilepidotus hemilepidotus,,888,,,,,,567.0
2880,Hemidactylus platyurus,,,887,,,,,527.0
2881,Hemilepidotus hemilepidotus,,889,,,,,,514.0
2882,Hemidactylus turcicus,,,888,,,,,366.0
2883,Hemidactylus turcicus,,,889,,,,,467.0
2884,Icelinus borealis,,891,,,,,,442.0
2885,Hemidactylus turcicus,,,890,,,,,527.0
2886,Icelinus borealis,,892,,,,,,516.0
2887,Ptychozoon lionotum,,,891,,,,,365.0
2888,Ptychozoon lionotum,,,892,,,,,470.0
2889,Jordania zonope,,894,,,,,,432.0
2890,Ptychozoon lionotum,,,893,,,,,523.0
2891,Jordania zonope,,895,,,,,,521.0
2892,Anolis bahorucoensis,,,894,,,,,365.0
2893,Leptocottus armatus,,896,,,,,,510.0
2894,Anolis bahorucoensis,,,895,,,,,450.0
2895,Leptocottus armatus,,897,,,,,,432.0
2896,Anolis bahorucoensis,,,896,,,,,500.0
2897,Leptocottus armatus,,898,,,,,,521.0
2898,Anolis bahorucoensis,,,897,,,,,569.0
2899,Megalocottus platycephalus,,899,,,,,,514.0
2900,Anolis carolinensis,,,898,,,,,365.0
2901,Megalocottus platycephalus,,900,,,,,,435.0
2902,Anolis carolinensis,,,899,,,,,462.0
2903,Megalocottus platycephalus,,901,,,,,,510.0
2904,Anolis carolinensis,,,900,,,,,503.0
2905,Megalocottus platycephalus,,902,,,,,,542.0
2906,Anolis carolinensis,,,901,,,,,625.0
2907,Anolis conspersus,,,902,,,,,365.0
2908,Microcottus sellaris,,904,,,,,,435.0
2909,Anolis conspersus,,,903,,,,,460.0
2910,Microcottus sellaris,,905,,,,,,510.0
2911,Anolis conspersus,,,904,,,,,500.0
2912,Microcottus sellaris,,906,,,,,,520.0
2913,Anolis conspersus,,,905,,,,,562.0
2914,Microcottus sellaris,,907,,,,,,542.0
2915,Anolis cristatellus,,,906,,,,,365.0
2916,Anolis cristatellus,,,907,,,,,450.0
2917,Myoxocephalus scorpius,,909,,,,,,453.0
2918,Anolis cristatellus,,,908,,,,,500.0
2919,Myoxocephalus scorpius,,910,,,,,,520.0
2920,Anolis cristatellus,,,909,,,,,569.0
2921,Myoxocephalus scorpius,,911,,,,,,553.0
2922,Anolis evermanni,,,910,,,,,364.0
2923,Anolis evermanni,,,911,,,,,460.0
2924,Myoxocephalus potyacanthocephalus,,913,,,,,,443.0
2925,Anolis evermanni,,,912,,,,,490.0
2926,Myoxocephalus potyacanthocephalus,,914,,,,,,518.0
2927,Anolis evermanni,,,913,,,,,565.0
2928,Myoxocephalus potyacanthocephalus,,915,,,,,,521.0
2929,Anolis extremus,,,914,,,,,365.0
2930,Myoxocephalus potyacanthocephalus,,916,,,,,,556.0
2931,Anolis extremus,,,915,,,,,451.0
2932,Anolis extremus,,,916,,,,,487.0
2933,Myoxocephalus stelleri,,918,,,,,,448.0
2934,Anolis extremus,,,917,,,,,566.0
2935,Myoxocephalus stelleri,,919,,,,,,525.0
2936,Anolis grahami,,,918,,,,,365.0
2937,Myoxocephalus stelleri,,920,,,,,,565.0
2938,Anolis grahami,,,919,,,,,460.0
2939,Myoxocephalus brandti,,921,,,,,,506.0
2940,Anolis grahami,,,920,,,,,495.0
2941,Myoxocephalus brandti,,922,,,,,,453.0
2942,Anolis grahami,,,921,,,,,565.0
2943,Myoxocephalus brandti,,923,,,,,,523.0
2944,Anolis gundlachi,,,922,,,,,365.0
2945,Myoxocephalus brandti,,924,,,,,,546.0
2946,Anolis gundlachi,,,923,,,,,450.0
2947,Myoxocephalus brandti,,925,,,,,,565.0
2948,Anolis gundlachi,,,924,,,,,490.0
2949,Myoxocephalus jack,,926,,,,,,507.0
2950,Anolis gundlachi,,,925,,,,,564.0
2951,Myoxocephalus jack,,927,,,,,,455.0
2952,Anolis krugi,,,926,,,,,365.0
2953,Myoxocephalus jack,,928,,,,,,520.0
2954,Anolis krugi,,,927,,,,,448.0
2955,Myoxocephalus jack,,929,,,,,,526.0
2956,Anolis krugi,,,928,,,,,490.0
2957,Anolis krugi,,,929,,,,,562.0
2958,Oligocottus maculosus,,931,,,,,,447.0
2959,Anolis lineatopus,,,930,,,,,366.0
2960,Oligocottus maculosus,,932,,,,,,559.0
2961,Anolis lineatopus,,,931,,,,,449.0
2962,Oligocottus maculosus,,933,,,,,,620.0
2963,Anolis lineatopus,,,932,,,,,498.0
2964,Anolis lineatopus,,,933,,,,,560.0
2965,Scorpaenichthys marmoratus,,935,,,,,,443.0
2966,Anolis pulchellus,,,934,,,,,367.0
2967,Scorpaenichthys marmoratus,,936,,,,,,523.0
2968,Anolis pulchellus,,,935,,,,,446.0
2969,Scorpaenichthys marmoratus,,937,,,,,,565.0
2970,Anolis pulchellus,,,936,,,,,495.0
2971,Anolis pulchellus,,,937,,,,,565.0
2972,Taurulus bubalis,,939,,,,,,460.0
2973,Anolis sagrei,,,938,,,,,365.0
2974,Taurulus bubalis,,940,,,,,,523.0
2975,Anolis sagrei,,,939,,,,,460.0
2976,Taurulus bubalis,,941,,,,,,561.0
2977,Anolis sagrei,,,940,,,,,495.0
2978,Triglops pingelii,,942,,,,,,485.0
2979,Anolis sagrei,,,941,,,,,567.0
2980,Triglops pingelii,,943,,,,,,435.0
2981,Anolis stratulus,,,942,,,,,366.0
2982,Triglops pingelii,,944,,,,,,520.0
2983,Anolis stratulus,,,943,,,,,454.0
2984,Anolis stratulus,,,944,,,,,494.0
2985,Triglopsis quadricornis,,946,,,,,,450.0
2986,Anolis stratulus,,,945,,,,,564.0
2987,Triglopsis quadricornis,,947,,,,,,523.0
2988,Crotaphytus dickersonae,,,946,,,,,359.0
2989,Triglopsis quadricornis,,948,,,,,,556.0
2990,Crotaphytus dickersonae,,,947,,,,,459.0
2991,Crotaphytus dickersonae,,,948,,,,,481.0
2992,Crotaphytus dickersonae,,,949,,,,,558.0
2993,Batrachocottus baicalensis,,951,,,,,,521.0
2994,Platysaurus broadleyi,,,950,,,,,364.0
2995,Platysaurus broadleyi,,,951,,,,,451.0
2996,Platysaurus broadleyi,,,952,,,,,492.0
2997,Batrachocottus multiradiatus,,954,,,,,,517.0
2998,Platysaurus broadleyi,,,953,,,,,569.0
2999,Platysaurus broadleyi,,,954,,,,,570.0
3000,Batrachocottus nikolskii,,956,,,,,,428.0
3001,Tarentola chazaliae,,,955,,,,,360.0
3002,Batrachocottus nikolskii,,957,,,,,,511.0
3003,Tarentola chazaliae,,,956,,,,,440.0
3004,Tarentola chazaliae,,,957,,,,,520.0
3005,Cottocomephorus inermis,,959,,,,,,450.0
3006,Cottocomephorus inermis,,960,,,,,,520.0
3007,Cottocomephorus grewingkii,,962,,,,,,449.0
3008,Chelonia mydas,,,961,,,,,440.0
3009,Cottocomephorus grewingkii,,963,,,,,,523.0
3010,Chelonia mydas,,,962,,,,,500.0
3011,Chelonia mydas,,,963,,,,,502.0
3012,Leocottus kesslerii,,965,,,,,,449.0
3013,Chelonia mydas,,,964,,,,,562.0
3014,Leocottus kesslerii,,966,,,,,,525.0
3015,Caretta caretta,,,965,,,,,379.0
3016,Leocottus kesslerii,,967,,,,,,546.0
3017,Caretta caretta,,,966,,,,,495.0
3018,Paracottus knerii,,968,,,,,,516.0
3019,Caretta caretta,,,967,,,,,545.0
3020,Trachemys scripta,,,968,,,,,360.0
3021,Paracottus knerii,,970,,,,,,523.0
3022,Trachemys scripta,,,969,,,,,450.0
3023,Paracottus knerii,,971,,,,,,521.0
3024,Trachemys scripta,,,970,,,,,518.0
3025,Trachemys scripta,,,971,,,,,620.0
3026,Eumicrotremus orbis,,973,,,,,,439.0
3027,Mauremys reevesii,,,972,,,,,520.0
3028,Eumicrotremus orbis,,974,,,,,,521.0
3029,Mauremys reevesii,,,973,,,,,620.0
3030,Eumicrotremus orbis,,975,,,,,,567.0
3031,Mauremys reevesii,,,974,,,,,540.0
3032,Eumicrotremus orbis,,976,,,,,,520.0
3033,Mauremys reevesii,,,975,,,,,460.0
3034,Apodemia spp.,,,976,,,,,370.0
3035,Blepsias cirrhosus,,978,,,,,,457.0
3036,Apodemia spp.,,,977,,,,,460.0
3037,Blepsias cirrhosus,,979,,,,,,540.0
3038,Apodemia spp.,,,978,,,,,530.0
3039,Blepsias cirrhosus,,980,,,,,,600.0
3040,Apodemia spp.,,,979,,,,,605.0
3041,Hemitripterus villosus,,982,,,,,,454.0
3042,Hemitripterus villosus,,983,,,,,,518.0
3043,Hemitripterus villosus,,984,,,,,,560.0
3044,Nautichthys oculofasciatus,,987,,,,,,452.0
3045,Nautichthys oculofasciatus,,988,,,,,,513.0
3046,Hexagrammos decagrammus,,991,,,,,,461.0
3047,Hexagrammos decagrammus,,992,,,,,,524.0
3048,Hexagrammos decagrammus,,993,,,,,,566.0
3049,Hexagrammos decagrammus,,994,,,,,,528.0
3050,Hexagrammos octogrammus,,996,,,,,,422.0
3051,Hexagrammos octogrammus,,997,,,,,,552.0
3052,Hexagrammos octogrammus,,998,,,,,,615.0
3053,Hexagrammos stelleri,,999,,,,,,502.0
3054,Hexagrammos stelleri,,1000,,,,,,480.0
3055,Hexagrammos stelleri,,1001,,,,,,525.0
3056,Hexagrammos stelleri,,1002,,,,,,530.0
3057,Hexagrammos stelleri,,1003,,,,,,554.0
3058,Hexagrammos stelleri,,1004,,,,,,552.0
3059,Ophiodon elongatus,,1006,,,,,,461.0
3060,Ophiodon elongatus,,1007,,,,,,523.0
3061,Ophiodon elongatus,,1008,,,,,,560.0
3062,Ophiodon elongatus,,1009,,,,,,565.0
3063,Ophiodon elongatus,,1010,,,,,,521.0
3064,Pleurogrammus azonus,,1011,,,,,,504.0
3065,Pleurogrammus azonus,,1012,,,,,,467.0
3066,Pleurogrammus azonus,,1013,,,,,,513.0
3067,Liparis dennyi,,1015,,,,,,522.0
3068,Liparis pulchellus,,1017,,,,,,524.0
3069,Liparis florae,,1019,,,,,,440.0
3070,Liparis florae,,1020,,,,,,527.0
3071,Liparis greeni,,1021,,,,,,495.0
3072,Liparis greeni,,1022,,,,,,435.0
3073,Liparis greeni,,1023,,,,,,527.0
3074,Dasycottus setiger,,1025,,,,,,446.0
3075,Dasycottus setiger,,1026,,,,,,517.0
3076,Gilbertidia sigalutes,,1028,,,,,,454.0
3077,Gilbertidia sigalutes,,1029,,,,,,519.0
3078,Gilbertidia sigalutes,,1030,,,,,,520.0
3079,Psychrobites paradoxus,,1031,,,,,,483.0
3080,Psychrobites paradoxus,,1032,,,,,,441.0
3081,Psychrobites paradoxus,,1033,,,,,,522.0
3082,Psychrobites paradoxus,,1034,,,,,,564.0
3083,Psychrobites paradoxus,,1037,,,,,,521.0
3084,Rhamphocottus richardsonii,,1039,,,,,,452.0
3085,Rhamphocottus richardsonii,,1040,,,,,,522.0
3086,Rhamphocottus richardsonii,,1041,,,,,,559.0
3087,Dendrochirus zebra,,1044,,,,,,440.0
3088,Dendrochirus zebra,,1045,,,,,,513.0
3089,Scorpaena porcus,,1047,,,,,,455.0
3090,Scorpaena porcus,,1048,,,,,,530.0
3091,Sebastes auriculatus,,1050,,,,,,445.0
3092,Sebastes auriculatus,,1051,,,,,,521.0
3093,Sebastes caurinus,,1053,,,,,,447.0
3094,Sebastes caurinus,,1054,,,,,,520.0
3095,Sebastes caurinus,,1055,,,,,,534.0
3096,Sebastes caurinus,,1056,,,,,,524.0
3097,Sebastes maliger,,1057,,,,,,432.0
3098,Sebastes maliger,,1058,,,,,,522.0
3099,Sebastes maliger,,1059,,,,,,535.0
3100,Sebastes empaeus,,1061,,,,,,421.0
3101,Sebastes empaeus,,1062,,,,,,443.0
3102,Sebastes empaeus,,1063,,,,,,523.0
3103,Chelidonichthys lucernus,,1064,,,,,,502.0
3104,Chelidonichthys lucernus,,1065,,,,,,460.0
3105,Chelidonichthys lucernus,,1066,,,,,,530.0
3106,Eutrigla gurnardus,,1068,,,,,,460.0
3107,Eutrigla gurnardus,,1069,,,,,,520.0
3108,Ictalurus catus,,1070,,,,,,541.0
3109,Ictalurus catus,,1071,,,,,,447.0
3110,Ictalurus catus,,1072,,,,,,509.0
3111,Ictalurus catus,,1073,,,,,,516.0
3112,Ictalurus melas,,1074,,,,,,541.0
3113,Ictalurus melas,,1075,,,,,,536.0
3114,Ictalurus melas,,1076,,,,,,505.0
3115,Ictalurus punctatus,,1078,,,,,,536.0
3116,Ictalurus punctatus,,1079,,,,,,607.0
3117,Hippocampus subelongatus,,1080,,,,,,500.0
3118,Hippocampus subelongatus,,1081,,,,,,467.0
3119,Hippocampus subelongatus,,1082,,,,,,522.0
3120,Hippocampus subelongatus,,1083,,,,,,537.0
3121,Hippocampus subelongatus,,1084,,,,,,560.0
3122,Hippocampus barbouri,,1088,,,,,,429.0
3123,Hippocampus barbouri,,1089,,,,,,460.0
3124,Hippocampus barbouri,,1090,,,,,,521.0
3125,Hippocampus barbouri,,1091,,,,,,537.0
3126,Hippocampus barbouri,,1092,,,,,,558.0
3127,Stigmatopora argus,,1094,,,,,,457.0
3128,Stigmatopora argus,,1095,,,,,,519.0
3129,Stigmatopora argus,,1096,,,,,,537.0
3130,Stigmatopora argus,,1097,,,,,,579.0
3131,Sygnathus leptorhynchus,,1100,,,,,,499.0
3132,Sygnathus leptorhynchus,,1101,,,,,,404.0
3133,Sygnathus leptorhynchus,,1102,,,,,,440.0
3134,Sygnathus leptorhynchus,,1103,,,,,,524.0
3135,Sygnathus leptorhynchus,,1104,,,,,,569.0
3136,Canthidermis maculatus,,1107,,,,,,493.0
3137,Canthidermis maculatus,,1108,,,,,,479.0
3138,Canthidermis maculatus,,1109,,,,,,522.0
3139,Pergavor spilosoma,,1114,,,,,,398.0
3140,Pergavor spilosoma,,1115,,,,,,492.0
3141,Pergavor spilosoma,,1116,,,,,,510.0
3142,Pergavor aspricaudus,,1118,,,,,,404.0
3143,Pergavor aspricaudus,,1119,,,,,,476.0
3144,Pergavor aspricaudus,,1120,,,,,,516.0
3145,Ostracion meleagris,,1123,,,,,,471.0
3146,Ostracion meleagris,,1124,,,,,,479.0
3147,Ostracion meleagris,,1126,,,,,,497.0
3148,Arothron meleagris,,1129,,,,,,507.0
3149,Cavia porcellus,,1131,,,,,,500.0
3150,Serinus canaria,,1135,,,,,,569.0
3151,Serinus canaria,,1136,,,,,,505.0
3152,Serinus canaria,,1137,,,,,,442.0
3153,Serinus canaria,,1138,,,,,,366.0
3154,Dasyatis fluviorum,,1140,,,,,,500.0
3155,Dasyatis fluviorum,,1141,,,,,,475.0
3156,Dasyatis fluviorum,,1142,,,,,,566.0
3157,Himantura fai,,1143,,,,,,503.0
3158,Himantura fai,,1144,,,,,,475.0
3159,Himantura fai,,1145,,,,,,557.0
3160,Neotrygon kuhlii,,1146,,,,,,497.0
3161,Neotrygon kuhlii,,1147,,,,,,498.0
3162,Neotrygon kuhlii,,1148,,,,,,476.0
3163,Neotrygon kuhlii,,1149,,,,,,552.0
3164,Taeniura lymma,,1150,,,,,,500.0
3165,Taeniura lymma,,1151,,,,,,479.0
3166,Taeniura lymma,,1152,,,,,,557.0
3167,Gymnura australis,,1153,,,,,,500.0
3168,Gymnura australis,,1154,,,,,,467.0
3169,Gymnura australis,,1155,,,,,,556.0
3170,Aetobatus narinari,,1156,,,,,,502.0
3171,Aetobatus narinari,,1157,,,,,,450.0
3172,Aetobatus narinari,,1158,,,,,,552.0
3173,Aptychotrema rostrata,,1159,,,,,,498.0
3174,Aptychotrema rostrata,,1160,,,,,,492.0
3175,Aptychotrema rostrata,,1161,,,,,,459.0
3176,Aptychotrema rostrata,,1162,,,,,,553.0
3177,Aptychotrema vincentiana,,1163,,,,,,500.0
3178,Aptychotrema vincentiana,,1164,,,,,,501.0
3179,Aptychotrema vincentiana,,1165,,,,,,460.0
3180,Aptychotrema vincentiana,,1166,,,,,,557.0
3181,Glaucostegus typus,,1167,,,,,,504.0
3182,Glaucostegus typus,,1169,,,,,,477.0
3183,Glaucostegus typus,,1170,,,,,,561.0
3184,Trygonorrhina fasciata,,1171,,,,,,499.0
3185,Trygonorrhina fasciata,,1172,,,,,,470.0
3186,Trygonorrhina fasciata,,1173,,,,,,568.0
3187,Rhinobatos lentiginosus,,1174,,,,,,496.0
3188,Rhinobatos lentiginosus,,1175,,,,,,499.0
3189,Rhinoptera bonasus,,1176,,,,,,500.0
3190,Rhynchobatus australiae,,1179,,,,,,500.0
3191,Rhynchobatus australiae,,1180,,,,,,475.0
3192,Rhynchobatus australiae,,1181,,,,,,555.0
3193,Trygonoptera testacea,,1182,,,,,,498.0
3194,Trygonoptera testacea,,1183,,,,,,481.0
3195,Trygonoptera testacea,,1184,,,,,,557.0
3196,Urobatis jamaicensis,,1185,,,,,,499.0
3197,Carcharhinus amboinensis,,1188,,,,,,507.0
3198,Carcharhinus amboinensis,,1189,,,,,,534.0
3199,Carcharhinus amblyrhynchos,,1190,,,,,,504.0
3200,Carcharhinus leucas,,1191,,,,,,518.0
3201,Carcharhinus leucas,,1192,,,,,,554.0
3202,Carcharhinus limbatus,,1193,,,,,,506.0
3203,Carcharhinus limbatus,,1194,,,,,,532.0
3204,Carcharhinus melanopterus,,1195,,,,,,505.0
3205,Carcharhinus melanopterus,,1196,,,,,,507.0
3206,Carcharhinus melanopterus,,1197,,,,,,528.0
3207,Carcharhinus obscurus,,1198,,,,,,502.0
3208,Rhizoprionodon taylori,,1199,,,,,,508.0
3209,Rhizoprionodon taylori,,1200,,,,,,533.0
3210,Chiloscyllium punctatum,,1201,,,,,,500.0
3211,Chiloscyllium punctatum,,1202,,,,,,532.0
3212,Orectolobus maculatus,,1203,,,,,,484.0
3213,Orectolobus maculatus,,1204,,,,,,553.0
3214,Orectolobus ornatus,,1205,,,,,,498.0
3215,Orectolobus ornatus,,1206,,,,,,561.0
3216,Oncorhynchus mykiss,,1207,,,,,,386.0
3217,Oncorhynchus mykiss,,1208,,,,,,498.0
3218,Oncorhynchus mykiss,,1209,,,,,,563.0
3219,Ctenophorus decresii,,1210,,,,,,569.0
3220,Ctenophorus decresii,,1211,,,,,,491.0
3221,Ctenophorus decresii,,1212,,,,,,436.0
3222,Ctenophorus decresii,,1213,,,,,,507.0
3223,Alouatta sp.,,1217,,,,,,530.0
3224,Alouatta sp.,,1218,,,,,,558.0
3225,Alouatta sp.,,1219,,,,,,500.0
3226,Oncorhynchus kisutch,,1220,,,,,,380.0
3227,Oncorhynchus kisutch,,1221,,,,,,455.0
3228,Oncorhynchus kisutch,,1222,,,,,,405.0
3229,Oncorhynchus mykiss,,1223,,,,,,434.0
3230,Oncorhynchus mykiss,,1225,,,,,,564.0
3231,Oncorhynchus mykiss,,1226,,,,,,509.0
3232,Oncorhynchus mykiss,,1227,,,,,,382.0
3233,Oncorhynchus mykiss,,1228,,,,,,500.0
3234,Oncorhynchus mykiss,,1230,,,,,,508.0
3235,Danio rerio,,1231,,,,,,361.0
3236,Danio rerio,,1232,,,,,,417.0
3237,Danio rerio,,1233,,,,,,483.0
3238,Danio rerio,,1234,,,,,,566.0
3239,Danio rerio,,1235,,,,,,501.0
3240,Lampetra fluviatilis,,1236,,,,,,515.0
3241,Lampetra fluviatilis,,1237,,,,,,555.0
3242,Lampetra fluviatilis,,1238,,,,,,610.0
3243,Eigenmannia virescens,,1239,,,,,,524.0
3244,Eigenmannia virescens,,1240,,,,,,608.0
3245,Gasterosteus acuelatus,,1241,,,,,,373.0
3246,Gasterosteus acuelatus,,1242,,,,,,449.0
3247,Gasterosteus acuelatus,,1243,,,,,,528.0
3248,Gasterosteus acuelatus,,1244,,,,,,603.0
3249,Gasterosteus acuelatus,,1245,,,,,,524.0
3250,Pseudotropheus acei,,1247,,,,,,415.0
3251,Pseudotropheus acei,,1248,,,,,,452.0
3252,Pseudotropheus acei,,1251,,,,,,506.0
3253,Pseudotropheus acei,,1253,,,,,,476.0
3254,Pseudotropheus acei,,1255,,,,,,534.0
3255,Pseudotropheus acei,,1256,,,,,,566.0
3256,Melanochromis vermivorus,,1260,,,,,,503.0
3257,Melanochromis vermivorus,,1261,,,,,,535.0
3258,Tramitichromis intermedius,,1264,,,,,,506.0
3259,Tramitichromis intermedius,,1266,,,,,,532.0
3260,Tramitichromis intermedius,,1267,,,,,,569.0
3261,Tramitichromis intermedius,,1268,,,,,,534.0
3262,Poecilia reticulata cumana,,1269,,,,,,359.0
3263,Poecilia reticulata cumana,,1270,,,,,,406.0
3264,Poecilia reticulata cumana,,1271,,,,,,465.0
3265,Poecilia reticulata cumana,,1272,,,,,,525.0
3266,Poecilia reticulata cumana,,1273,,,,,,541.0
3267,Poecilia reticulata cumana,,1274,,,,,,560.0
3268,Poecilia reticulata cumana,,1275,,,,,,503.0
3269,Poecilia reticulata trinidad,,1276,,,,,,501.0
3270,Poecilia reticulata trinidad,,1277,,,,,,408.0
3271,Poecilia reticulata trinidad,,1278,,,,,,464.0
3272,Poecilia reticulata trinidad,,1279,,,,,,533.0
