comp_db_id,Full_Species,LambdaMax,Accession,maxid,longcore_id,murwes_id,caves_id,porter2005_id,porter2006_id
2949,Sebastes maliger,522,,1058,,,,,
2950,Sebastes maliger,535,,1059,,,,,
2951,Sebastes empaeus,421,,1061,,,,,
2952,Sebastes empaeus,443,,1062,,,,,
2953,Sebastes empaeus,523,,1063,,,,,
2954,Chelidonichthys lucernus,502,,1064,,,,,
2955,Chelidonichthys lucernus,460,,1065,,,,,
2956,Chelidonichthys lucernus,530,,1066,,,,,
2957,Eutrigla gurnardus,460,,1068,,,,,
2958,Eutrigla gurnardus,520,,1069,,,,,
2959,Ictalurus catus,541,,1070,,,,,
2960,Ictalurus catus,447,,1071,,,,,
2961,Ictalurus catus,509,,1072,,,,,
2962,Ictalurus catus,516,,1073,,,,,
2963,Ictalurus melas,541,,1074,,,,,
2964,Ictalurus melas,536,,1075,,,,,
2965,Ictalurus melas,505,,1076,,,,,
2966,Ictalurus punctatus,536,,1078,,,,,
2967,Ictalurus punctatus,607,,1079,,,,,
2968,Hippocampus subelongatus,500,,1080,,,,,
2969,Hippocampus subelongatus,467,,1081,,,,,
2970,Hippocampus subelongatus,522,,1082,,,,,
2971,Hippocampus subelongatus,537,,1083,,,,,
2972,Hippocampus subelongatus,560,,1084,,,,,
2973,Hippocampus barbouri,429,,1088,,,,,
2974,Hippocampus barbouri,460,,1089,,,,,
2975,Hippocampus barbouri,521,,1090,,,,,
2976,Hippocampus barbouri,537,,1091,,,,,
2977,Hippocampus barbouri,558,,1092,,,,,
2978,Stigmatopora argus,457,,1094,,,,,
2979,Stigmatopora argus,519,,1095,,,,,
2980,Stigmatopora argus,537,,1096,,,,,
2981,Stigmatopora argus,579,,1097,,,,,
2982,Sygnathus leptorhynchus,499,,1100,,,,,
2983,Sygnathus leptorhynchus,404,,1101,,,,,
2984,Sygnathus leptorhynchus,440,,1102,,,,,
2985,Sygnathus leptorhynchus,524,,1103,,,,,
2986,Sygnathus leptorhynchus,569,,1104,,,,,
2987,Canthidermis maculatus,493,,1107,,,,,
2988,Canthidermis maculatus,479,,1108,,,,,
2989,Canthidermis maculatus,522,,1109,,,,,
2990,Pergavor spilosoma,398,,1114,,,,,
2991,Pergavor spilosoma,492,,1115,,,,,
2992,Pergavor spilosoma,510,,1116,,,,,
2993,Pergavor aspricaudus,404,,1118,,,,,
2994,Pergavor aspricaudus,476,,1119,,,,,
2995,Pergavor aspricaudus,516,,1120,,,,,
2996,Ostracion meleagris,471,,1123,,,,,
2997,Ostracion meleagris,479,,1124,,,,,
2998,Ostracion meleagris,497,,1126,,,,,
2999,Arothron meleagris,507,,1129,,,,,
3000,Cavia porcellus,500,,1131,,,,,
3001,Serinus canaria,569,,1135,,,,,
3002,Serinus canaria,505,,1136,,,,,
3003,Serinus canaria,442,,1137,,,,,
3004,Serinus canaria,366,,1138,,,,,
3005,Dasyatis fluviorum,500,,1140,,,,,
3006,Dasyatis fluviorum,475,,1141,,,,,
3007,Dasyatis fluviorum,566,,1142,,,,,
3008,Himantura fai,503,,1143,,,,,
3009,Himantura fai,475,,1144,,,,,
3010,Himantura fai,557,,1145,,,,,
3011,Neotrygon kuhlii,497,,1146,,,,,
3012,Neotrygon kuhlii,498,,1147,,,,,
3013,Neotrygon kuhlii,476,,1148,,,,,
3014,Neotrygon kuhlii,552,,1149,,,,,
3015,Taeniura lymma,500,,1150,,,,,
3016,Taeniura lymma,479,,1151,,,,,
3017,Taeniura lymma,557,,1152,,,,,
3018,Gymnura australis,500,,1153,,,,,
3019,Gymnura australis,467,,1154,,,,,
3020,Gymnura australis,556,,1155,,,,,
3021,Aetobatus narinari,502,,1156,,,,,
3022,Aetobatus narinari,450,,1157,,,,,
3023,Aetobatus narinari,552,,1158,,,,,
3024,Aptychotrema rostrata,498,,1159,,,,,
3025,Aptychotrema rostrata,492,,1160,,,,,
3026,Aptychotrema rostrata,459,,1161,,,,,
3027,Aptychotrema rostrata,553,,1162,,,,,
3028,Aptychotrema vincentiana,500,,1163,,,,,
3029,Aptychotrema vincentiana,501,,1164,,,,,
3030,Aptychotrema vincentiana,460,,1165,,,,,
3031,Aptychotrema vincentiana,557,,1166,,,,,
3032,Glaucostegus typus,504,,1167,,,,,
3033,Glaucostegus typus,477,,1169,,,,,
3034,Glaucostegus typus,561,,1170,,,,,
3035,Trygonorrhina fasciata,499,,1171,,,,,
3036,Trygonorrhina fasciata,470,,1172,,,,,
3037,Trygonorrhina fasciata,568,,1173,,,,,
3038,Rhinobatos lentiginosus,496,,1174,,,,,
3039,Rhinobatos lentiginosus,499,,1175,,,,,
3040,Rhinoptera bonasus,500,,1176,,,,,
3041,Rhynchobatus australiae,500,,1179,,,,,
3042,Rhynchobatus australiae,475,,1180,,,,,
3043,Rhynchobatus australiae,555,,1181,,,,,
3044,Trygonoptera testacea,498,,1182,,,,,
3045,Trygonoptera testacea,481,,1183,,,,,
3046,Trygonoptera testacea,557,,1184,,,,,
3047,Urobatis jamaicensis,499,,1185,,,,,
3048,Carcharhinus amboinensis,507,,1188,,,,,
3049,Carcharhinus amboinensis,534,,1189,,,,,
3050,Carcharhinus amblyrhynchos,504,,1190,,,,,
3051,Carcharhinus leucas,518,,1191,,,,,
3052,Carcharhinus leucas,554,,1192,,,,,
3053,Carcharhinus limbatus,506,,1193,,,,,
3054,Carcharhinus limbatus,532,,1194,,,,,
3055,Carcharhinus melanopterus,505,,1195,,,,,
3056,Carcharhinus melanopterus,507,,1196,,,,,
3057,Carcharhinus melanopterus,528,,1197,,,,,
3058,Carcharhinus obscurus,502,,1198,,,,,
3059,Rhizoprionodon taylori,508,,1199,,,,,
3060,Rhizoprionodon taylori,533,,1200,,,,,
3061,Chiloscyllium punctatum,499.6,,1201,,,,,
3062,Chiloscyllium punctatum,531.8,,1202,,,,,
3063,Orectolobus maculatus,484,,1203,,,,,
3064,Orectolobus maculatus,553,,1204,,,,,
3065,Orectolobus ornatus,498,,1205,,,,,
3066,Orectolobus ornatus,561,,1206,,,,,
3067,Oncorhynchus mykiss,386,,1207,,,,,
3068,Oncorhynchus mykiss,498,,1208,,,,,
3069,Oncorhynchus mykiss,563,,1209,,,,,
3070,Ctenophorus decresii,569,,1210,,,,,
3071,Ctenophorus decresii,491,,1211,,,,,
3072,Ctenophorus decresii,436,,1212,,,,,
3073,Ctenophorus decresii,507,,1213,,,,,
3074,Alouatta sp.,530,,1217,,,,,
3075,Alouatta sp.,558,,1218,,,,,
3076,Alouatta sp.,500,,1219,,,,,
3077,Oncorhynchus kisutch,380,,1220,,,,,
3078,Oncorhynchus kisutch,455,,1221,,,,,
3079,Oncorhynchus kisutch,405,,1222,,,,,
3080,Oncorhynchus mykiss,434,,1223,,,,,
3081,Oncorhynchus mykiss,564,,1225,,,,,
3082,Oncorhynchus mykiss,509,,1226,,,,,
3083,Oncorhynchus mykiss,382,,1227,,,,,
3084,Oncorhynchus mykiss,500,,1228,,,,,
3085,Oncorhynchus mykiss,508,,1230,,,,,
3086,Danio rerio,361,,1231,,,,,
3087,Danio rerio,417,,1232,,,,,
3088,Danio rerio,483,,1233,,,,,
3089,Danio rerio,566,,1234,,,,,
3090,Danio rerio,501,,1235,,,,,
3091,Lampetra fluviatilis,515,,1236,,,,,
3092,Lampetra fluviatilis,555,,1237,,,,,
3093,Lampetra fluviatilis,610,,1238,,,,,
3094,Eigenmannia virescens,524,,1239,,,,,
3095,Eigenmannia virescens,608,,1240,,,,,
3096,Gasterosteus acuelatus,373,,1241,,,,,
3097,Gasterosteus acuelatus,449,,1242,,,,,
3098,Gasterosteus acuelatus,528,,1243,,,,,
3099,Gasterosteus acuelatus,603,,1244,,,,,
3100,Gasterosteus acuelatus,524,,1245,,,,,
3101,Pseudotropheus acei,415,,1247,,,,,
3102,Pseudotropheus acei,452,,1248,,,,,
3103,Pseudotropheus acei,506,,1251,,,,,
3104,Pseudotropheus acei,476,,1253,,,,,
3105,Pseudotropheus acei,534,,1255,,,,,
3106,Pseudotropheus acei,566,,1256,,,,,
3107,Melanochromis vermivorus,503,,1260,,,,,
3108,Melanochromis vermivorus,535,,1261,,,,,
3109,Tramitichromis intermedius,506,,1264,,,,,
3110,Tramitichromis intermedius,532,,1266,,,,,
3111,Tramitichromis intermedius,569,,1267,,,,,
3112,Tramitichromis intermedius,534,,1268,,,,,
3113,Poecilia reticulata cumana,359,,1269,,,,,
3114,Poecilia reticulata cumana,406,,1270,,,,,
3115,Poecilia reticulata cumana,465,,1271,,,,,
3116,Poecilia reticulata cumana,525,,1272,,,,,
3117,Poecilia reticulata cumana,541,,1273,,,,,
3118,Poecilia reticulata cumana,560,,1274,,,,,
3119,Poecilia reticulata cumana,503,,1275,,,,,
3120,Poecilia reticulata trinidad,501,,1276,,,,,
3121,Poecilia reticulata trinidad,408,,1277,,,,,
3122,Poecilia reticulata trinidad,464,,1278,,,,,
3123,Poecilia reticulata trinidad,533,,1279,,,,,
3124,Poecilia reticulata trinidad,543,,1280,,,,,
3125,Poecilia reticulata trinidad,572,,1281,,,,,
3126,Neoniphon argenteus,502,,1283,,,,,
3127,Neoniphon aurolineatus,481,,1284,,,,,
3128,Sargocentron punctatissimum,494,,1285,,,,,
3129,Sargocentron microstoma,494,,1286,,,,,
3130,Sargocentron diadema,491,,1287,,,,,
3131,Sargocentron xantherythrum,486,,1288,,,,,
3132,Sargocentron spiniferum,490,,1289,,,,,
3133,Sargocentron tiere,490,,1290,,,,,
3134,Myripristis violacea,499,,1291,,,,,
3135,Myripristis berndti,493,,1292,,,,,
3136,Photostomias guernei,483,,1293,,,,,
3137,Chauliodus sloani,485,,1295,,,,,
3138,Ichthyocossus ovatus,489,,1298,,,,,
3139,Gonostoma bathyphilium,481,,1302,,,,,
3140,Diaphus rafinesquei,489,,1304,,,,,
3141,Phycis blennoides,494,,1309,,,,,
3142,Coryphaenoides guntheri,479,,1310,,,,,
3143,Bassozetus compresis,476,,1311,,,,,
3144,Cataetyx laticeps,468,,1312,,,,,
3145,Conocara salmonea,480,,1313,,,,,
3146,Alepocephalus bairdii,476,,1314,,,,,
3147,Anoplogaster cornuta,485,,1315,,,,,
3148,Hoplostethus mediteranus,479,,1316,,,,,
3149,Bathysaurus ferox,481,,1317,,,,,
3150,Bathysaurus mollis,479,,1318,,,,,
3151,Aristostomias tittmani,523,,1319,,,,,
3152,Aristostomias tittmani,551,,1320,,,,,
3153,Aristostomias tittmani,581,,1321,,,,,
3154,Malacosteus niger,517,,1322,,,,,
3155,Malacosteus niger,542,,1323,,,,,
3156,Loligo forbesii,494,,1324,,,,,
3157,Loligo pealii,493,,1325,,,,,
3158,Loligo subulata,499,,1326,,,,,
3159,Sepia officinalis,492,,1327,,,,,
3160,Todarodes pacificus,480,,1328,,,,,
3161,Enteroctopus dofleini,475,,1329,,,,,
3162,Typhlops platycephalus,494,,1330,,,,,
3163,Typhlops hypomethes,490,,1331,,,,,
3164,Leptotyphlops sp.,500,,1332,,,,,
3165,Anilius scytale,497,,1333,,,,,
3166,Platichthys stellatus,517,,1334,,,,,
3167,Platichthys stellatus,445,,1335,,,,,
3168,Platichthys stellatus,459,,1336,,,,,
3169,Platichthys stellatus,526,,1337,,,,,
3170,Platichthys stellatus,536,,1338,,,,,
3171,Platichthys stellatus,548,,1339,,,,,
3172,Platichthys stellatus,557,,1340,,,,,
3173,Platichthys stellatus,507,,1341,,,,,
3174,Platichthys stellatus,437,,1342,,,,,
3175,Platichthys stellatus,456,,1343,,,,,
3176,Platichthys stellatus,527,,1344,,,,,
3177,Platichthys stellatus,545,,1345,,,,,
3178,Platichthys stellatus,369,,1347,,,,,
3179,Platichthys stellatus,415,,1348,,,,,
3180,Carassius auratus,509,,1349,,,,,
3181,Cavia porcellus,499,,1350,,,,,
3182,Struthioniformes Struthio camelus,504,,1355,,,,,
3183,Struthioniformes Rhea americana,504,,1356,,,,,
3184,Galliformes Gallus gallus domesticus,509,,1357,,,,,
3185,Galliformes Coturnix japonica,505,,1358,,,,,
3186,Galliformes Meleagris galoparvo,504,,1359,,,,,
3187,Galliformes Pavo cristatus,504,,1360,,,,,
3188,Anseriformes Anas platyrhynchos,505,,1361,,,,,
3189,Clombiformes Columba livia,506,,1362,,,,,
3190,Passeriformes Taeniopygia guttata,507,,1363,,,,,
3191,Passeriformes Leiothrix lutea,500,,1364,,,,,
3192,Passeriformes Serinus canaria,506,,1365,,,,,
3193,Passeriformes Sturnus vulgaris,503,,1366,,,,,
3194,Passeriformes Turdus merula,504,,1367,,,,,
3195,Passeriformes Parvus caeruleus,503,,1368,,,,,
3196,Psittaciforme Melopsittacus undulatus,509,,1369,,,,,
3197,Strigiformes Strix aluco,503,,1370,,,,,
3198,Anseriformes Anas playrhnchos domesticus,504,,1371,,,,,
3199,Ciconiiformes Buteo jamaicensis,501,,1372,,,,,
3200,Ciconiiformes Larus atricilla,508,,1373,,,,,
3201,Passeriformes Amandina fasciata,503,,1374,,,,,
3202,Passeriformes Corvus frugilegus,504,,1375,,,,,
3203,Passeriformes Chloebia gouldiae,502,,1376,,,,,
3204,Passeriformes Lonchura maga,503,,1377,,,,,
3205,Passeriformes Neochmia modesta,503,,1378,,,,,
3206,Passeriformes Passer domesticus,504,,1379,,,,,
3207,Psittaciformes Melopsittacus undalutus,509,,1380,,,,,
3208,Struthioniformes Dromiceius novae-hollandiae,502,,1381,,,,,
3209,Tinamiformes Nothoprocta cinerascens cinerascens,504,,1382,,,,,
3210,Tinamiformes Nothoprocta perdicaria sanborni,501,,1383,,,,,
3211,Caprimulgiformes Phalaenoptilus nuttallii,506,,1384,,,,,
3212,Columbiformes Streptopelia roseogrisea,502,,1385,,,,,
3213,Columbiformes Zenaida macroura,502,,1386,,,,,
3214,Galliformes Callipepla californica,500,,1387,,,,,
3215,Galliformes Colinus virginianus,500,,1388,,,,,
3216,Passeriformes Carpodacus mexicanus,502,,1389,,,,,
3217,Passeriformes Estrilda troglodytes,502,,1390,,,,,
3218,Passeriformes Lonchura malabarica,502,,1391,,,,,
3219,Passeriformes Lonchura malacca,503,,1392,,,,,
3220,Passeriformes Lonchura striata,502,,1393,,,,,
3221,Passeriformes Molothrus ater,501,,1394,,,,,
3222,Passeriformes Pipilo fuscus,500,,1395,,,,,
3223,Passeriformes Plocepasser mahali,504,,1396,,,,,
3224,Passeriformes Zonotrichia leucophrys,502,,1397,,,,,
3225,Psittaciformes Melopsittacus undalatus,505,,1398,,,,,
3226,Strigiformes Bubo virginianus,502,,1399,,,,,
3227,Strigiformes Otus asio,505,,1400,,,,,
3228,Strigiformes Speotyto cunicularia,503,,1401,,,,,
3229,Strigiformes Tyto alba,500,,1402,,,,,
3230,Ostorhinchus Cookii,453,,1403,,,,,
3231,Ostorhinchus Cookii,468,,1404,,,,,
3232,Ostorhinchus Cookii,506,,1405,,,,,
3233,Ostorhinchus Cookii,519,,1406,,,,,
3234,Ostorhinchus Cookii,504,,1407,,,,,
3235,Ostorhinchus Cyanosoma,452,,1408,,,,,
3236,Ostorhinchus Cyanosoma,504,,1409,,,,,
3237,Ostorhinchus Cyanosoma,519,,1410,,,,,
3238,Ostorhinchus Cyanosoma,503,,1411,,,,,
3239,Ostorhinchus Doederleini,467,,1412,,,,,
3240,Ostorhinchus Doederleini,402,,1413,,,,,
3241,Ostorhinchus Doederleini,516,,1414,,,,,
3242,Ostorhinchus Doederleini,501,,1415,,,,,
3243,Zoramia  Viridiventer,441,,1416,,,,,
3244,Zoramia  Viridiventer,506,,1417,,,,,
3245,Zoramia  Viridiventer,520,,1418,,,,,
3246,Zoramia  Viridiventer,502,,1419,,,,,
3247,Zoramia  Leptacanthus,442,,1420,,,,,
3248,Zoramia  Leptacanthus,501,,1421,,,,,
3249,Zoramia  Leptacanthus,512,,1422,,,,,
3250,Zoramia  Leptacanthus,521,,1423,,,,,
3251,Zoramia  Leptacanthus,504,,1424,,,,,
3252,Rhabdamia  Gracilis,420,,1425,,,,,
3253,Rhabdamia  Gracilis,485,,1426,,,,,
3254,Rhabdamia  Gracilis,500,,1427,,,,,
3255,Rhabdamia  Gracilis,520,,1428,,,,,
3256,Rhabdamia  Gracilis,497,,1429,,,,,
3257,Nectamia  Savayensis,466,,1430,,,,,
3258,Nectamia  Savayensis,493,,1431,,,,,
3259,Nectamia  Savayensis,507,,1432,,,,,
3260,Nectamia  Savayensis,520,,1433,,,,,
3261,Nectamia  Savayensis,505,,1434,,,,,
3262,Daubentonia madagascariensis ,406,,1444,,,,,
3263,Daubentonia madagascariensis ,543,,1445,,,,,
3264,Tarsius syrichta,558,,1451,,,,,
3265,Tarsius bancanus,543,,1452,,,,,
3266,Mus musculus,360,,1461,,,,,
3267,Rattus rattus,360,,1464,,,,,
3268,Rattus rattus,510,,1465,,,,,
3269,Mysis  sp.,,,1509,,,,,
3270,Cottus gobio,465,,1510,,,,,
3271,Cottus gobio,453,,1511,,,,,
3272,Cottus gobio,452,,1512,,,,,
3273,Cottus gobio,458,,1513,,,,,
3274,Serinus canaria,615,,1514,,,,,
3275,Serinus canaria,540,,1515,,,,,
3276,Serinus canaria,450,,1516,,,,,
3277,Serinus canaria,505.5,,1518,,,,,
3278,Pseudotropheus  acei,505,,1519,,,,,
3279,Pseudotropheus  acei,378,,1520,,,,,
3280,Pseudotropheus  acei,415,,1521,,,,,
3281,Pseudotropheus  acei,451,,1522,,,,,
3282,Pseudotropheus  acei,482,,1523,,,,,
3283,Pseudotropheus  acei,506,,1524,,,,,
3284,Pseudotropheus  acei,535,,1525,,,,,
3285,Pseudotropheus  acei,476,,1526,,,,,
3286,Pseudotropheus  acei,534,,1528,,,,,
3287,Pseudotropheus  acei,566,,1529,,,,,
3288,Melanochromis  vermivorus,505,,1530,,,,,
3289,Melanochromis  vermivorus,418,,1531,,,,,
3290,Melanochromis  vermivorus,485,,1532,,,,,
3291,Melanochromis  vermivorus,503,,1533,,,,,
3292,Melanochromis  vermivorus,535,,1534,,,,,
3293,Melanochromis  vermivorus,506,,1535,,,,,
3294,Melanochromis  vermivorus,555,,1536,,,,,
3295,Tramitichromis  intermedius,506,,1537,,,,,
3296,Tramitichromis  intermedius,455,,1538,,,,,
3297,Tramitichromis  intermedius,532,,1539,,,,,
3298,Tramitichromis  intermedius,569,,1540,,,,,
3299,Tramitichromis  intermedius,534,,1541,,,,,
3300,Neogonodactylus oerstedii,334,,1542,,,,,
3301,Neogonodactylus oerstedii,383,,1543,,,,,
3302,Bombus  impatiens,539,,1544,,,,,
3303,Bombus  impatiens,424,,1545,,,,,
3304,Bombus  impatiens,347,,1546,,,,,
3305,Drosophilia melanogaster,486,,1547,,,,,
3306,Drosophilia melanogaster,418,,1548,,,,,
3307,Drosophilia melanogaster,331,,1549,,,,,
3308,Drosophilia melanogaster,355,,1550,,,,,
3309,Drosophilia melanogaster,442,,1551,,,,,
3310,Drosophilia melanogaster,515,,1552,,,,,
3311,Squilla empusa,507,,1557,,,,,
3312,Acyrthosiphon pisum,518,,1558,,,,,
3313,Heliconius erato petiverana,389,,1559,,,,,
3314,Heliconius erato petiverana,356,,1560,,,,,
3315,Heliconius erato petiverana,470,,1561,,,,,
3316,Heliconius erato petiverana,555,,1562,,,,,
3317,Heliconius erato petiverana,390,,1563,,,,,
3318,Heliconius erato petiverana,469,,1564,,,,,
3319,Heliconius erato petiverana,556,,1565,,,,,
3320,Pieris rapae crucivora,563,,1569,,,,,
3321,Neoceratodus forsteri,366,,1570,,,,,
