comp_db_id,Full_Species,LambdaMax,Accession,maxid,longcore_id,murwes_id,caves_id,porter2005_id,porter2006_id,kooi_id
1653,Daphnia magna,434.0,,,19,,,,,
1654,Daphnia magna,525.0,,,20,,,,,
1655,Daphnia magna,608.0,,,21,,,,,
1656,Periplaneta americana,365.0,,,22,,,,,
1657,Periplaneta americana,505.0,,,23,,,,,
1658,Carabus auratus,348.0,,,24,,,,,
1659,Carabus auratus,430.0,,,25,,,,,
1660,Carabus auratus,500.0,,,26,,,,,
1661,Carabus auratus,620.0,,,27,,,,,
1662,Carabus nemoralis,348.0,,,28,,,,,
1663,Carabus nemoralis,430.0,,,29,,,,,
1664,Carabus nemoralis,500.0,,,30,,,,,
1665,Carabus nemoralis,620.0,,,31,,,,,
1666,Coccinella septempunctata,360.0,,,32,,,,,
1667,Coccinella septempunctata,520.0,,,33,,,,,
1668,Coccinella septempunctata,420.0,,,34,,,,,
1669,Bicellonycha wickershamorum,400.0,,,35,,,,,
1670,Bicellonycha wickershamorum,560.0,,,36,,,,,
1671,Photinus collustrans,425.0,,,37,,,,,
1672,Photinus collustrans,560.0,,,38,,,,,
1673,Photinus macdermotti,400.0,,,39,,,,,
1674,Photinus macdermotti,575.0,,,40,,,,,
1675,Photinus marginellus,375.0,,,41,,,,,
1676,Photinus marginellus,565.0,,,42,,,,,
1677,Photinus pyralis,375.0,,,43,,,,,
1678,Photinus pyralis,570.0,,,44,,,,,
1679,Photinus scintillans,450.0,,,45,,,,,
1680,Photinus scintillans,580.0,,,46,,,,,
1681,Photuris frontalis,350.0,,,47,,,,,
1682,Photuris frontalis,560.0,,,48,,,,,
1683,Photuris lucicrescens,350.0,,,49,,,,,
1684,Photuris lucicrescens,440.0,,,50,,,,,
1685,Photuris lucicrescens,550.0,,,51,,,,,
1686,Photuris potomaca,375.0,,,52,,,,,
1687,Photuris potomaca,560.0,,,53,,,,,
1688,Drosophila melanogaster,345.0,,,54,,,,,
1689,Drosophila melanogaster,370.0,,,55,,,,,
1690,Drosophila melanogaster,440.0,,,56,,,,,
1691,Drosophila melanogaster,480.0,,,57,,,,,
1692,Drosophila melanogaster,520.0,,,58,,,,,
1693,Musca domestica,335.0,,,59,,,,,
1694,Musca domestica,355.0,,,60,,,,,
1695,Musca domestica,460.0,,,61,,,,,
1696,Musca domestica,490.0,,,62,,,,,
1697,Musca domestica,530.0,,,63,,,,,
1698,Eristalis tenax,350.0,,,64,,,,,
1699,Eristalis tenax,450.0,,,65,,,,,
1700,Eristalis tenax,520.0,,,66,,,,,
1701,Notonecta glauca,350.0,,,67,,,,,
1702,Notonecta glauca,420.0,,,68,,,,,
1703,Notonecta glauca,567.0,,,69,,,,,
1704,Notonecta insulata,375.0,,,70,,,,,
1705,Notonecta insulata,475.0,,,71,,,,,
1706,Notonecta insulata,520.0,,,72,,,,,
1707,Notonecta irrorata,375.0,,,73,,,,,
1708,Notonecta irrorata,475.0,,,74,,,,,
1709,Notonecta irrorata,520.0,,,75,,,,,
1710,Notonecta undulata,375.0,,,76,,,,,
1711,Notonecta undulata,475.0,,,77,,,,,
1712,Notonecta undulata,520.0,,,78,,,,,
1713,Andrena florea,340.0,,,79,,,,,
1714,Andrena florea,412.0,,,80,,,,,
1715,Andrena florea,536.0,,,81,,,,,
1716,Anthophora acervorum,348.0,,,82,,,,,
1717,Anthophora acervorum,428.0,,,83,,,,,
1718,Anthophora acervorum,528.0,,,84,,,,,
1719,Callonychium petuniae,360.0,,,85,,,,,
1720,Callonychium petuniae,404.0,,,86,,,,,
1721,Callonychium petuniae,536.0,,,87,,,,,
1722,Callonychium petuniae,600.0,,,88,,,,,
1723,Oxea flavescens,370.0,,,89,,,,,
1724,Oxea flavescens,435.0,,,90,,,,,
1725,Oxea flavescens,536.0,,,91,,,,,
1726,Apis mellifera,344.0,,,92,,,,,
1727,Apis mellifera,436.0,,,93,,,,,
1728,Apis mellifera,544.0,,,94,,,,,
1729,Bombus distinguendis,350.0,,,95,,,,,
1730,Bombus distinguendis,440.0,,,96,,,,,
1731,Bombus distinguendis,540.0,,,97,,,,,
1732,Bombus fervidus,350.0,,,98,,,,,
1733,Bombus fervidus,450.0,,,99,,,,,
1734,Bombus hortorum,353.0,,,100,,,,,
1735,Bombus hortorum,436.0,,,101,,,,,
1736,Bombus hortorum,544.0,,,102,,,,,
1737,Bombus hypnorum,524.0,,,103,,,,,
1738,Bombus impatiens,352.0,,,104,,,,,
1739,Bombus impatiens,450.0,,,105,,,,,
1740,Bombus jonellus,336.0,,,106,,,,,
1741,Bombus jonellus,432.0,,,107,,,,,
1742,Bombus jonellus,544.0,,,108,,,,,
1743,Bombus lapidarius,332.0,,,109,,,,,
1744,Bombus lapidarius,432.0,,,110,,,,,
1745,Bombus lapidarius,544.0,,,111,,,,,
1746,Bombus monticola,336.0,,,112,,,,,
1747,Bombus monticola,440.0,,,113,,,,,
1748,Bombus monticola,544.0,,,114,,,,,
1749,Bombus morio,352.0,,,115,,,,,
1750,Bombus morio,428.0,,,116,,,,,
1751,Bombus morio,548.0,,,117,,,,,
1752,Bombus terrestris,328.0,,,118,,,,,
1753,Bombus terrestris,428.0,,,119,,,,,
1754,Bombus terrestris,536.0,,,120,,,,,
1755,Colletes fulgidus,340.0,,,121,,,,,
1756,Colletes fulgidus,532.0,,,122,,,,,
1757,Lestrimelitta limao,536.0,,,123,,,,,
1758,Melecta punctata,336.0,,,124,,,,,
1759,Melecta punctata,428.0,,,125,,,,,
1760,Melecta punctata,540.0,,,126,,,,,
1761,Melipona marginata,340.0,,,127,,,,,
1762,Melipona marginata,450.0,,,128,,,,,
1763,Melipona marginata,540.0,,,129,,,,,
1764,Melipona quadrifasciata,356.0,,,130,,,,,
1765,Melipona quadrifasciata,428.0,,,131,,,,,
1766,Melipona quadrifasciata,520.0,,,132,,,,,
1767,Nomada alboguttata,428.0,,,133,,,,,
1768,Nomada alboguttata,512.0,,,134,,,,,
1769,Partamona helleri,347.0,,,135,,,,,
1770,Partamona helleri,444.0,,,136,,,,,
1771,Partamona helleri,521.0,,,137,,,,,
1772,Schwarziana sp,343.0,,,138,,,,,
1773,Schwarziana sp,440.0,,,139,,,,,
1774,Schwarziana sp,528.0,,,140,,,,,
1775,Trigona spinipes,340.0,,,141,,,,,
1776,Trigona spinipes,440.0,,,142,,,,,
1777,Trigona spinipes,536.0,,,143,,,,,
1778,Xylocopa brasilianorum,360.0,,,144,,,,,
1779,Xylocopa brasilianorum,428.0,,,145,,,,,
1780,Xylocopa brasilianorum,544.0,,,146,,,,,
1781,Formica polyctena,360.0,,,147,,,,,
1782,Formica polyctena,510.0,,,148,,,,,
1783,Cataglyphis bicolor,350.0,,,149,,,,,
1784,Cataglyphis bicolor,510.0,,,150,,,,,
1785,Philanthus triangulum,344.0,,,151,,,,,
1786,Philanthus triangulum,444.0,,,152,,,,,
1787,Philanthus triangulum,524.0,,,153,,,,,
1788,Anthidium manicatum,344.0,,,154,,,,,
1789,Anthidium manicatum,440.0,,,155,,,,,
1790,Anthidium manicatum,532.0,,,156,,,,,
1791,Myrmecia gulosa,412.0,,,157,,,,,
1792,Myrmecia gulosa,540.0,,,158,,,,,
1793,Lasioglossum albipes,516.0,,,159,,,,,
1794,Lasioglossum malachurum,442.0,,,160,,,,,
1795,Lasioglossum malachurum,528.0,,,161,,,,,
1796,Ichneumon spp.,524.0,,,162,,,,,
1797,Ichneumon stramentarius,542.0,,,163,,,,,
1798,Chelostoma florisomne,324.0,,,164,,,,,
1799,Chelostoma florisomne,548.0,,,165,,,,,
1800,Osmia rufa,344.0,,,166,,,,,
1801,Osmia rufa,432.0,,,167,,,,,
1802,Osmia rufa,560.0,,,168,,,,,
1803,Urocerus gigas,524.0,,,169,,,,,
1804,Cerceris rybyensis,436.0,,,170,,,,,
1805,Cerceris rybyensis,516.0,,,171,,,,,
1806,Cerceris rybyensis,528.0,,,172,,,,,
1807,Tenthredo campestris,328.0,,,173,,,,,
1808,Tenthredo campestris,464.0,,,174,,,,,
1809,Tenthredo campestris,540.0,,,175,,,,,
1810,Tenthredo scrophulariae,556.0,,,176,,,,,
1811,Tenthredo scrophulariae,604.0,,,177,,,,,
1812,Dolichovespula norwegica,448.0,,,178,,,,,
1813,Dolichovespula norwegica,524.0,,,179,,,,,
1814,Polistes dominulus,352.0,,,180,,,,,
1815,Polistes dominulus,452.0,,,181,,,,,
1816,Polistes dominulus,528.0,,,182,,,,,
1817,Vespo crabro,336.0,,,183,,,,,
1818,Vespo crabro,436.0,,,184,,,,,
1819,Vespo crabro,536.0,,,185,,,,,
1820,Vespo crabro,542.0,,,186,,,,,
1821,Vespula germanica,336.0,,,187,,,,,
1822,Vespula germanica,432.0,,,188,,,,,
1823,Vespula germanica,544.0,,,189,,,,,
1824,Vespula vulgaris,336.0,,,190,,,,,
1825,Vespula vulgaris,432.0,,,191,,,,,
1826,Vespula vulgaris,536.0,,,192,,,,,
1827,Xiphydria camelus,542.0,,,193,,,,,
1828,Epicopeia hainesii,380.0,,,194,,,,,
1829,Epicopeia hainesii,420.0,,,195,,,,,
1830,Epicopeia hainesii,500.0,,,196,,,,,
1831,Arichanna gaschkevitchii,360.0,,,197,,,,,
1832,Arichanna gaschkevitchii,500.0,,,198,,,,,
1833,Arichanna gaschkevitchii,540.0,,,199,,,,,
1834,Phassus excrescens,380.0,,,200,,,,,
1835,Phassus excrescens,460.0,,,201,,,,,
1836,Phassus excrescens,520.0,,,202,,,,,
1837,Phassus excrescens,580.0,,,203,,,,,
1838,Ochlodes venata,380.0,,,204,,,,,
1839,Ochlodes venata,460.0,,,205,,,,,
1840,Ochlodes venata,520.0,,,206,,,,,
1841,Parnara guttata,380.0,,,207,,,,,
1842,Parnara guttata,460.0,,,208,,,,,
1843,Parnara guttata,520.0,,,209,,,,,
1844,Celastrina argiolus,380.0,,,210,,,,,
1845,Celastrina argiolus,440.0,,,211,,,,,
1846,Celastrina argiolus,560.0,,,212,,,,,
1847,Lycaena dorcas,360.0,,,213,,,,,
1848,Lycaena dorcas,437.0,,,214,,,,,
1849,Lycaena dorcas,500.0,,,215,,,,,
1850,Lycaena dorcas,568.0,,,216,,,,,
1851,Lycaena heteronea,360.0,,,217,,,,,
1852,Lycaena heteronea,437.0,,,218,,,,,
1853,Lycaena heteronea,500.0,,,219,,,,,
1854,Lycaena heteronea,568.0,,,220,,,,,
1855,Lycaena nivalis,361.0,,,221,,,,,
1856,Lycaena nivalis,438.0,,,222,,,,,
1857,Lycaena nivalis,501.0,,,223,,,,,
1858,Lycaena nivalis,575.0,,,224,,,,,
1859,Lycaena phlaeas,400.0,,,225,,,,,
1860,Lycaena phlaeas,540.0,,,226,,,,,
1861,Lycaena phlaeas,600.0,,,227,,,,,
1862,Lycaena rubidus,360.0,,,228,,,,,
1863,Lycaena rubidus,437.0,,,229,,,,,
1864,Lycaena rubidus,500.0,,,230,,,,,
1865,Lycaena rubidus,568.0,,,231,,,,,
1866,Pseudozizeeria maha,400.0,,,232,,,,,
1867,Pseudozizeeria maha,520.0,,,233,,,,,
1868,Pseudozizeeria maha,580.0,,,234,,,,,
1869,Anadevidia peponis,420.0,,,235,,,,,
1870,Anadevidia peponis,460.0,,,236,,,,,
1871,Anadevidia peponis,500.0,,,237,,,,,
1872,Mamestra brassicae,360.0,,,238,,,,,
1873,Mamestra brassicae,460.0,,,239,,,,,
1874,Mamestra brassicae,540.0,,,240,,,,,
1875,Mamestra brassicae,580.0,,,241,,,,,
1876,Spodoptera exempta,355.0,,,242,,,,,
1877,Spodoptera exempta,465.0,,,243,,,,,
1878,Spodoptera exempta,515.0,,,244,,,,,
1879,Spodoptera exempta,560.0,,,245,,,,,
1880,Aglais urticae,380.0,,,246,,,,,
1881,Aglais urticae,460.0,,,247,,,,,
1882,Aglais urticae,530.0,,,248,,,,,
1883,Argynnis ruslana,380.0,,,249,,,,,
1884,Argynnis ruslana,440.0,,,250,,,,,
1885,Argynnis ruslana,560.0,,,251,,,,,
1886,Argynnis ruslana,620.0,,,252,,,,,
1887,Fabriciana adippe,380.0,,,253,,,,,
1888,Fabriciana adippe,460.0,,,254,,,,,
1889,Fabriciana adippe,520.0,,,255,,,,,
1890,Fabriciana adippe,580.0,,,256,,,,,
1891,Heliconius erato,370.0,,,257,,,,,
1892,Heliconius erato,470.0,,,258,,,,,
1893,Heliconius erato,570.0,,,259,,,,,
1894,Heliconius numata,390.0,,,260,,,,,
1895,Heliconius numata,460.0,,,261,,,,,
1896,Heliconius numata,540.0,,,262,,,,,
1897,Heliconius sara,370.0,,,263,,,,,
1898,Heliconius sara,470.0,,,264,,,,,
1899,Heliconius sara,550.0,,,265,,,,,
1900,Minois dryas,380.0,,,266,,,,,
1901,Minois dryas,460.0,,,267,,,,,
1902,Minois dryas,520.0,,,268,,,,,
1903,Neope goschkevitschii,380.0,,,269,,,,,
1904,Neope goschkevitschii,460.0,,,270,,,,,
1905,Neope goschkevitschii,520.0,,,271,,,,,
1906,Nymphalis xanthomelas,380.0,,,272,,,,,
1907,Nymphalis xanthomelas,460.0,,,273,,,,,
1908,Nymphalis xanthomelas,500.0,,,274,,,,,
1909,Nymphalis xanthomelas,560.0,,,275,,,,,
1910,Parage aegeria,360.0,,,276,,,,,
1911,Parage aegeria,460.0,,,277,,,,,
1912,Parage aegeria,530.0,,,278,,,,,
1913,Polygonia c-album,380.0,,,279,,,,,
1914,Polygonia c-album,520.0,,,280,,,,,
1915,Polygonia c-album,560.0,,,281,,,,,
1916,Polygonia c-album,620.0,,,282,,,,,
1917,Vanessa cardui,360.0,,,283,,,,,
1918,Vanessa cardui,470.0,,,284,,,,,
1919,Vanessa cardui,530.0,,,285,,,,,
1920,Atrophaneura alcinous,420.0,,,286,,,,,
1921,Atrophaneura alcinous,460.0,,,287,,,,,
1922,Atrophaneura alcinous,520.0,,,288,,,,,
1923,Atrophaneura alcinous,600.0,,,289,,,,,
1924,Graphium sarpedon,380.0,,,290,,,,,
1925,Graphium sarpedon,460.0,,,291,,,,,
1926,Graphium sarpedon,560.0,,,292,,,,,
1927,Graphium sarpedon,600.0,,,293,,,,,
1928,Papilio achaon,380.0,,,294,,,,,
1929,Papilio achaon,460.0,,,295,,,,,
1930,Papilio achaon,520.0,,,296,,,,,
1931,Papilio achaon,580.0,,,297,,,,,
1932,Papilio aegeus,360.0,,,298,,,,,
1933,Papilio aegeus,450.0,,,299,,,,,
1934,Papilio aegeus,540.0,,,300,,,,,
1935,Papilio aegeus,610.0,,,301,,,,,
1936,Papilio maackii,380.0,,,302,,,,,
1937,Papilio maackii,460.0,,,303,,,,,
1938,Papilio maackii,520.0,,,304,,,,,
1939,Papilio maackii,580.0,,,305,,,,,
1940,Papilio protenor,420.0,,,306,,,,,
1941,Papilio protenor,460.0,,,307,,,,,
1942,Papilio protenor,520.0,,,308,,,,,
1943,Papilio xuthus,360.0,,,309,,,,,
1944,Papilio xuthus,400.0,,,310,,,,,
1945,Papilio xuthus,440.0,,,311,,,,,
1946,Papilio xuthus,520.0,,,312,,,,,
1947,Papilio xuthus,600.0,,,313,,,,,
1948,Papilo bianor,420.0,,,314,,,,,
1949,Papilo bianor,460.0,,,315,,,,,
1950,Papilo bianor,520.0,,,316,,,,,
1951,Papilo bianor,580.0,,,317,,,,,
1952,Colias erate,400.0,,,318,,,,,
1953,Colias erate,520.0,,,319,,,,,
1954,Colias erate,560.0,,,320,,,,,
1955,Gonepteryx aspasia,380.0,,,321,,,,,
1956,Gonepteryx aspasia,460.0,,,322,,,,,
1957,Gonepteryx aspasia,560.0,,,323,,,,,
1958,Gonepteryx aspasia,600.0,,,324,,,,,
1959,Pieris brassicae,360.0,,,325,,,,,
1960,Pieris brassicae,455.0,,,326,,,,,
1961,Pieris brassicae,560.0,,,327,,,,,
1962,Pieris brassicae,620.0,,,328,,,,,
1963,Pieris melete,400.0,,,329,,,,,
1964,Pieris melete,480.0,,,330,,,,,
1965,Pieris melete,540.0,,,331,,,,,
1966,Pieris melete,600.0,,,332,,,,,
1967,Pieris rapae,360.0,,,333,,,,,
1968,Pieris rapae,420.0,,,334,,,,,
1969,Pieris rapae,450.0,,,335,,,,,
1970,Pieris rapae,563.0,,,336,,,,,
1971,Amyelois transitella,350.0,,,337,,,,,
1972,Amyelois transitella,430.0,,,338,,,,,
1973,Amyelois transitella,530.0,,,339,,,,,
1974,Galleria mellonella,363.0,,,340,,,,,
1975,Galleria mellonella,510.0,,,341,,,,,
1976,Actias artemis aliena,380.0,,,342,,,,,
1977,Actias artemis aliena,460.0,,,343,,,,,
1978,Actias artemis aliena,540.0,,,344,,,,,
1979,Actias artemis aliena,580.0,,,345,,,,,
1980,Antheraea polyphemus,360.0,,,346,,,,,
1981,Antheraea polyphemus,450.0,,,347,,,,,
1982,Antheraea polyphemus,525.0,,,348,,,,,
1983,Samia cynthia ricini,380.0,,,349,,,,,
1984,Samia cynthia ricini,400.0,,,350,,,,,
1985,Samia cynthia ricini,480.0,,,351,,,,,
1986,Samia cynthia ricini,520.0,,,352,,,,,
1987,Samia cynthia ricini,540.0,,,353,,,,,
1988,Ampelophaga rubiginosa,460.0,,,354,,,,,
1989,Ampelophaga rubiginosa,540.0,,,355,,,,,
1990,Ampelophaga rubiginosa,580.0,,,356,,,,,
1991,Callambulyx tatarinovii,380.0,,,357,,,,,
1992,Callambulyx tatarinovii,460.0,,,358,,,,,
1993,Callambulyx tatarinovii,540.0,,,359,,,,,
1994,Callambulyx tatarinovii,580.0,,,360,,,,,
1995,Deilephila elpenor,345.0,,,361,,,,,
1996,Deilephila elpenor,440.0,,,362,,,,,
1997,Deilephila elpenor,520.0,,,363,,,,,
1998,Macroglossum stellatarum,348.0,,,364,,,,,
1999,Macroglossum stellatarum,430.0,,,365,,,,,
2000,Macroglossum stellatarum,500.0,,,366,,,,,
2001,Manduca sexta,345.0,,,367,,,,,
2002,Manduca sexta,440.0,,,368,,,,,
2003,Manduca sexta,525.0,,,369,,,,,
2004,Marumba sperchius,460.0,,,370,,,,,
2005,Marumba sperchius,540.0,,,371,,,,,
2006,Marumba sperchius,600.0,,,372,,,,,
2007,Libelloides macaronius,350.0,,,373,,,,,
2008,Libelloides macaronius,530.0,,,374,,,,,
2009,Aeschna cyanea,356.0,,,375,,,,,
2010,Aeschna cyanea,420.0,,,376,,,,,
2011,Aeschna cyanea,519.0,,,377,,,,,
2012,Aeshna tuberculifera,358.0,,,378,,,,,
2013,Aeshna tuberculifera,501.0,,,379,,,,,
2014,Anax junius,354.0,,,380,,,,,
2015,Anax junius,442.0,,,381,,,,,
2016,Anax junius,503.0,,,382,,,,,
2017,Libellula pulchella,360.0,,,383,,,,,
2018,Libellula pulchella,500.0,,,384,,,,,
2019,Hemicordulia tau,330.0,,,385,,,,,
2020,Hemicordulia tau,410.0,,,386,,,,,
2021,Hemicordulia tau,460.0,,,387,,,,,
2022,Hemicordulia tau,525.0,,,388,,,,,
2023,Hemicordulia tau,630.0,,,389,,,,,
2024,Sympetrum rubicundulum,340.0,,,390,,,,,
2025,Sympetrum rubicundulum,410.0,,,391,,,,,
2026,Sympetrum rubicundulum,490.0,,,392,,,,,
2027,Sympetrum rubicundulum,540.0,,,393,,,,,
2028,Sympetrum rubicundulum,620.0,,,394,,,,,
2029,Locusta migratoria,360.0,,,395,,,,,
2030,Locusta migratoria,430.0,,,396,,,,,
2031,Locusta migratoria,530.0,,,397,,,,,
2032,Gryllus bimaculatus adult,332.0,,,398,,,,,
2033,Gryllus bimaculatus adult,445.0,,,399,,,,,
2034,Gryllus bimaculatus adult,515.0,,,400,,,,,
2035,Gryllus campestris,340.0,,,401,,,,,
2036,Gryllus campestris,439.0,,,402,,,,,
2037,Gryllus campestris,520.0,,,403,,,,,
2038,Romalea microptera,360.0,,,404,,,,,
2039,Romalea microptera,510.0,,,405,,,,,
2040,Ligia exotica,340.0,,,406,,,,,
2041,Ligia exotica,470.0,,,407,,,,,
2042,Ligia exotica,520.0,,,408,,,,,
2043,Bufo bufo,502.0,,,409,,,,,
2044,Rhinella [=Bufo] marinus,433.0,,,410,,,,,
2045,Rhinella [=Bufo] marinus,504.0,,,411,,,,,
2046,Xenopus laevis,443.0,,,412,,,,,
2047,Xenopus laevis,425.0,,,413,,,,,
2048,Xenopus laevis,523.0,,,414,,,,,
2049,Xenopus laevis,611.0,,,415,,,,,
2050,Rana catesbeiana,430.0,,,416,,,,,
2051,Rana catesbeiana,432.0,,,417,,,,,
2052,Rana catesbeiana,502.0,,,418,,,,,
2053,Rana catesbeiana,502.0,,,419,,,,,
2054,Rana catesbeiana,523.0,,,420,,,,,
2055,Rana catesbeiana,580.0,,,421,,,,,
2056,Rana catesbeiana larvae,516.0,,,422,,,,,
2057,Rana cracrivora,433.0,,,423,,,,,
2058,Rana pipiens,432.0,,,424,,,,,
2059,Rana pipiens,502.0,,,425,,,,,
2060,Rana pipiens,575.0,,,426,,,,,
2061,Rana temporaria,431.0,,,427,,,,,
2062,Rana temporaria,501.0,,,428,,,,,
2063,Rana temporaria,562.0,,,429,,,,,
2064,Geotrypetes seraphini,487.0,,,430,,,,,
2065,Ichthyophis cf. kohtaoensis,493.0,,,431,,,,,
2066,Rhinatrema bivittatum,488.0,,,432,,,,,
2067,Typhlonectes natans,489.0,,,433,,,,,
2068,Ambystoma tigrinum adult,361.0,,,434,,,,,
2069,Ambystoma tigrinum adult,429.0,,,435,,,,,
2070,Ambystoma tigrinum adult,505.0,,,436,,,,,
2071,Ambystoma tigrinum adult,568.0,,,437,,,,,
2072,Ambystoma tigrinum adult,576.0,,,438,,,,,
2073,Ambystoma tigrinum aquatic,361.0,,,439,,,,,
2074,Ambystoma tigrinum aquatic,431.0,,,440,,,,,
2075,Ambystoma tigrinum aquatic,434.0,,,441,,,,,
2076,Ambystoma tigrinum aquatic,516.0,,,442,,,,,
2077,Ambystoma tigrinum aquatic,584.0,,,443,,,,,
2078,Ambystoma tigrinum aquatic,586.0,,,444,,,,,
2079,Ambystoma tigrinum hatchling,361.0,,,445,,,,,
2080,Ambystoma tigrinum hatchling,428.0,,,446,,,,,
2081,Ambystoma tigrinum hatchling,429.0,,,447,,,,,
2082,Ambystoma tigrinum hatchling,512.0,,,448,,,,,
2083,Ambystoma tigrinum hatchling,563.0,,,449,,,,,
2084,Necturus maculosus,523.0,,,450,,,,,
2085,Necturus maculosus,525.0,,,451,,,,,
2086,Typhlonectes natans,489.0,,,452,,,,,
2087,Rhinatrema bivittatum,488.0,,,453,,,,,
2088,Geotrypetes seraphini,487.0,,,454,,,,,
2089,Ichthyophis kohtaoensis,493.0,,,455,,,,,
2090,Cynops orientalis,350.0,,,456,,,,,
2091,Cynops orientalis,466.0,,,457,,,,,
2092,Cynops orientalis,477.0,,,458,,,,,
2093,Cynops orientalis,496.0,,,459,,,,,
2094,Cynops orientalis,519.0,,,460,,,,,
2095,Cynops orientalis,547.0,,,461,,,,,
2096,Cynops orientalis,601.0,,,462,,,,,
2097,Cynops pyrrhogaster,474.0,,,463,,,,,
2098,Lissotriton vulgaris,340.0,,,464,,,,,
2099,Lissotriton vulgaris,470.0,,,465,,,,,
2100,Lissotriton vulgaris,499.0,,,466,,,,,
2101,Lissotriton vulgaris,523.0,,,467,,,,,
2102,Lissotriton vulgaris,609.0,,,468,,,,,
2103,Pleurodeles waltl,360.0,,,469,,,,,
2104,Pleurodeles waltl,377.0,,,470,,,,,
2105,Pleurodeles waltl,489.0,,,471,,,,,
2106,Pleurodeles waltl,503.0,,,472,,,,,
2107,Pleurodeles waltl,529.0,,,473,,,,,
2108,Pleurodeles waltl,611.0,,,474,,,,,
2109,Bos taurus,455.0,,,475,,,,,
2110,Bos taurus,554.0,,,476,,,,,
2111,Capra hircus,444.0,,,477,,,,,
2112,Capra hircus,552.0,,,478,,,,,
2113,Ovis aries,446.0,,,479,,,,,
2114,Ovis aries,552.0,,,480,,,,,
2115,Dama dama,453.0,,,481,,,,,
2116,Dama dama,497.0,,,482,,,,,
2117,Dama dama,542.0,,,483,,,,,
2118,Odocoileus virginianus,457.0,,,484,,,,,
2119,Odocoileus virginianus,497.0,,,485,,,,,
2120,Odocoileus virginianus,537.0,,,486,,,,,
2121,Sus scrofa,439.0,,,487,,,,,
2122,Sus scrofa,556.0,,,488,,,,,
2123,Canis lupus familiaris,431.0,,,489,,,,,
2124,Canis lupus familiaris,508.0,,,490,,,,,
2125,Canis lupus familiaris,555.0,,,491,,,,,
2126,Urocyon littoralis,432.0,,,492,,,,,
2127,Urocyon littoralis,555.0,,,493,,,,,
2128,Vulpes vulpes,438.0,,,494,,,,,
2129,Vulpes vulpes,555.0,,,495,,,,,
2130,Vulpes lagopus,555.0,,,496,,,,,
2131,Felis catus,450.0,,,497,,,,,
2132,Felis catus,500.0,,,498,,,,,
2133,Felis catus,502.0,,,499,,,,,
2134,Felis catus,555.0,,,500,,,,,
2135,Mustela putorius furo,430.0,,,501,,,,,
2136,Mustela putorius furo,505.0,,,502,,,,,
2137,Mustela putorius furo,558.0,,,503,,,,,
2138,Nasua nasua,430.0,,,504,,,,,
2139,Nasua nasua,555.0,,,505,,,,,
2140,Potos flavus,548.0,,,506,,,,,
2141,Potos flavus,555.0,,,507,,,,,
2142,Procyon lotor,503.0,,,508,,,,,
2143,Procyon lotor,560.0,,,509,,,,,
2144,Hipposideros speoris,430.0,,,510,,,,,
2145,Hipposideros speoris,520.0,,,511,,,,,
2146,Carollia perspicillata,365.0,,,512,,,,,
2147,Carollia perspicillata,500.0,,,513,,,,,
2148,Carollia perspicillata,540.0,,,514,,,,,
2149,Glossophaga soricina,365.0,,,515,,,,,
2150,Glossophaga soricina,540.0,,,516,,,,,
2151,Haplonycteris fischeri,358.0,,,517,,,,,
2152,Haplonycteris fischeri,553.0,,,518,,,,,
2153,Pteropus dasymallus,358.0,,,519,,,,,
2154,Pteropus dasymallus,553.0,,,520,,,,,
2155,Pteropus samoensis,360.0,,,521,,,,,
2156,Pteropus samoensis,553.0,,,522,,,,,
2157,Myotis lucifugus,500.0,,,523,,,,,
2158,Myotis velifer,358.0,,,524,,,,,
2159,Myotis velifer,501.0,,,525,,,,,
2160,Myotis velifer,565.0,,,526,,,,,
2161,Oryctolagus cuniculus,425.0,,,527,,,,,
2162,Oryctolagus cuniculus,523.0,,,528,,,,,
2163,Didelphis aurita,362.0,,,529,,,,,
2164,Didelphis aurita,555.0,,,530,,,,,
2165,Didelphis virginiana,493.0,,,531,,,,,
2166,Didelphis virginiana,561.0,,,532,,,,,
2167,Monodelphis domestica,362.0,,,533,,,,,
2168,Monodelphis domestica,555.0,,,534,,,,,
2169,Thylamys elegans,365.0,,,535,,,,,
2170,Thylamys elegans,505.0,,,536,,,,,
2171,Thylamys elegans,565.0,,,537,,,,,
2172,Isodon obesulus,508.0,,,538,,,,,
2173,Isodon obesulus,509.0,,,539,,,,,
2174,Isodon obesulus,551.0,,,540,,,,,
2175,Setonix brachyurus,424.0,,,541,,,,,
2176,Setonix brachyurus,502.0,,,542,,,,,
2177,Setonix brachyurus,505.0,,,543,,,,,
2178,Setonix brachyurus,538.0,,,544,,,,,
2179,Equus caballus,428.0,,,545,,,,,
2180,Equus caballus,539.0,,,546,,,,,
2181,Aotus trivirgatus,500.0,,,547,,,,,
2182,Aotus trivirgatus,543.0,,,548,,,,,
2183,Callithrix jacchus jacchus,423.0,,,549,,,,,
2184,Callithrix jacchus jacchus,548.0,,,550,,,,,
2185,Callithrix jacchus jacchus,564.0,,,551,,,,,
2186,Cebus spp.,426.0,,,552,,,,,
2187,Cebus spp.,537.0,,,553,,,,,
2188,Cebus spp.,563.0,,,554,,,,,
2189,Leontopithecus rosalia rosalia,430.0,,,555,,,,,
2190,Leontopithecus rosalia rosalia,548.0,,,556,,,,,
