comp_db_id,Full_Species,LambdaMax,Accession,maxid,longcore_id,murwes_id,caves_id,porter2005_id,porter2006_id,kooi_id
1561,Heliconius erato petiverana,555.0,,1562,,,,,,
1562,Heliconius erato petiverana,390.0,,1563,,,,,,
1563,Heliconius erato petiverana,469.0,,1564,,,,,,
1564,Heliconius erato petiverana,556.0,,1565,,,,,,
1565,Coccinella septempunctata,360.0,,1566,,,,,,
1566,Coccinella septempunctata,420.0,,1567,,,,,,
1567,Coccinella septempunctata,520.0,,1568,,,,,,
1568,Pieris rapae crucivora,563.0,,1569,,,,,,
1569,Neoceratodus forsteri,366.0,,1570,,,,,,
1570,Argiope amoena,360.0,,,0,,,,,
1571,Argiope amoena,490.0,,,1,,,,,
1572,Argiope amoena,540.0,,,2,,,,,
1573,Argiope bruennichi,360.0,,,3,,,,,
1574,Argiope bruennichi,490.0,,,4,,,,,
1575,Argiope bruennichi,540.0,,,5,,,,,
1576,Cupiennius salei,340.0,,,6,,,,,
1577,Cupiennius salei,480.0,,,7,,,,,
1578,Cupiennius salei,520.0,,,8,,,,,
1579,Menemerus confusus,360.0,,,9,,,,,
1580,Menemerus confusus,490.0,,,10,,,,,
1581,Menemerus confusus,530.0,,,11,,,,,
1582,Menemerus confusus,538.0,,,12,,,,,
1583,Menemerus confusus,580.0,,,13,,,,,
1584,Phidippus regius,370.0,,,14,,,,,
1585,Phidippus regius,532.0,,,15,,,,,
1586,Plexippus validus,360.0,,,16,,,,,
1587,Plexippus validus,520.0,,,17,,,,,
1588,Daphnia magna,348.0,,,18,,,,,
1589,Daphnia magna,434.0,,,19,,,,,
1590,Daphnia magna,525.0,,,20,,,,,
1591,Daphnia magna,608.0,,,21,,,,,
1592,Periplaneta americana,365.0,,,22,,,,,
1593,Periplaneta americana,505.0,,,23,,,,,
1594,Carabus auratus,348.0,,,24,,,,,
1595,Carabus auratus,430.0,,,25,,,,,
1596,Carabus auratus,500.0,,,26,,,,,
1597,Carabus auratus,620.0,,,27,,,,,
1598,Carabus nemoralis,348.0,,,28,,,,,
1599,Carabus nemoralis,430.0,,,29,,,,,
1600,Carabus nemoralis,500.0,,,30,,,,,
1601,Carabus nemoralis,620.0,,,31,,,,,
1602,Coccinella septempunctata,360.0,,,32,,,,,
1603,Coccinella septempunctata,520.0,,,33,,,,,
1604,Coccinella septempunctata,420.0,,,34,,,,,
1605,Bicellonycha wickershamorum,400.0,,,35,,,,,
1606,Bicellonycha wickershamorum,560.0,,,36,,,,,
1607,Photinus collustrans,425.0,,,37,,,,,
1608,Photinus collustrans,560.0,,,38,,,,,
1609,Photinus macdermotti,400.0,,,39,,,,,
1610,Photinus macdermotti,575.0,,,40,,,,,
1611,Photinus marginellus,375.0,,,41,,,,,
1612,Photinus marginellus,565.0,,,42,,,,,
1613,Photinus pyralis,375.0,,,43,,,,,
1614,Photinus pyralis,570.0,,,44,,,,,
1615,Photinus scintillans,450.0,,,45,,,,,
1616,Photinus scintillans,580.0,,,46,,,,,
1617,Photuris frontalis,350.0,,,47,,,,,
1618,Photuris frontalis,560.0,,,48,,,,,
1619,Photuris lucicrescens,350.0,,,49,,,,,
1620,Photuris lucicrescens,440.0,,,50,,,,,
1621,Photuris lucicrescens,550.0,,,51,,,,,
1622,Photuris potomaca,375.0,,,52,,,,,
1623,Photuris potomaca,560.0,,,53,,,,,
1624,Drosophila melanogaster,345.0,,,54,,,,,
1625,Drosophila melanogaster,370.0,,,55,,,,,
1626,Drosophila melanogaster,440.0,,,56,,,,,
1627,Drosophila melanogaster,480.0,,,57,,,,,
1628,Drosophila melanogaster,520.0,,,58,,,,,
1629,Musca domestica,335.0,,,59,,,,,
1630,Musca domestica,355.0,,,60,,,,,
1631,Musca domestica,460.0,,,61,,,,,
1632,Musca domestica,490.0,,,62,,,,,
1633,Musca domestica,530.0,,,63,,,,,
1634,Eristalis tenax,350.0,,,64,,,,,
1635,Eristalis tenax,450.0,,,65,,,,,
1636,Eristalis tenax,520.0,,,66,,,,,
1637,Notonecta glauca,350.0,,,67,,,,,
1638,Notonecta glauca,420.0,,,68,,,,,
1639,Notonecta glauca,567.0,,,69,,,,,
1640,Notonecta insulata,375.0,,,70,,,,,
1641,Notonecta insulata,475.0,,,71,,,,,
1642,Notonecta insulata,520.0,,,72,,,,,
1643,Notonecta irrorata,375.0,,,73,,,,,
1644,Notonecta irrorata,475.0,,,74,,,,,
1645,Notonecta irrorata,520.0,,,75,,,,,
1646,Notonecta undulata,375.0,,,76,,,,,
1647,Notonecta undulata,475.0,,,77,,,,,
1648,Notonecta undulata,520.0,,,78,,,,,
1649,Andrena florea,340.0,,,79,,,,,
1650,Andrena florea,412.0,,,80,,,,,
1651,Andrena florea,536.0,,,81,,,,,
1652,Anthophora acervorum,348.0,,,82,,,,,
1653,Anthophora acervorum,428.0,,,83,,,,,
1654,Anthophora acervorum,528.0,,,84,,,,,
1655,Callonychium petuniae,360.0,,,85,,,,,
1656,Callonychium petuniae,404.0,,,86,,,,,
1657,Callonychium petuniae,536.0,,,87,,,,,
1658,Callonychium petuniae,600.0,,,88,,,,,
1659,Oxea flavescens,370.0,,,89,,,,,
1660,Oxea flavescens,435.0,,,90,,,,,
1661,Oxea flavescens,536.0,,,91,,,,,
1662,Apis mellifera,344.0,,,92,,,,,
1663,Apis mellifera,436.0,,,93,,,,,
1664,Apis mellifera,544.0,,,94,,,,,
1665,Bombus distinguendis,350.0,,,95,,,,,
1666,Bombus distinguendis,440.0,,,96,,,,,
1667,Bombus distinguendis,540.0,,,97,,,,,
1668,Bombus fervidus,350.0,,,98,,,,,
1669,Bombus fervidus,450.0,,,99,,,,,
1670,Bombus hortorum,353.0,,,100,,,,,
1671,Bombus hortorum,436.0,,,101,,,,,
1672,Bombus hortorum,544.0,,,102,,,,,
1673,Bombus hypnorum,524.0,,,103,,,,,
1674,Bombus impatiens,352.0,,,104,,,,,
1675,Bombus impatiens,450.0,,,105,,,,,
1676,Bombus jonellus,336.0,,,106,,,,,
1677,Bombus jonellus,432.0,,,107,,,,,
1678,Bombus jonellus,544.0,,,108,,,,,
1679,Bombus lapidarius,332.0,,,109,,,,,
1680,Bombus lapidarius,432.0,,,110,,,,,
1681,Bombus lapidarius,544.0,,,111,,,,,
1682,Bombus monticola,336.0,,,112,,,,,
1683,Bombus monticola,440.0,,,113,,,,,
1684,Bombus monticola,544.0,,,114,,,,,
1685,Bombus morio,352.0,,,115,,,,,
1686,Bombus morio,428.0,,,116,,,,,
1687,Bombus morio,548.0,,,117,,,,,
1688,Bombus terrestris,328.0,,,118,,,,,
1689,Bombus terrestris,428.0,,,119,,,,,
1690,Bombus terrestris,536.0,,,120,,,,,
1691,Colletes fulgidus,340.0,,,121,,,,,
1692,Colletes fulgidus,532.0,,,122,,,,,
1693,Lestrimelitta limao,536.0,,,123,,,,,
1694,Melecta punctata,336.0,,,124,,,,,
1695,Melecta punctata,428.0,,,125,,,,,
1696,Melecta punctata,540.0,,,126,,,,,
1697,Melipona marginata,340.0,,,127,,,,,
1698,Melipona marginata,450.0,,,128,,,,,
1699,Melipona marginata,540.0,,,129,,,,,
1700,Melipona quadrifasciata,356.0,,,130,,,,,
1701,Melipona quadrifasciata,428.0,,,131,,,,,
1702,Melipona quadrifasciata,520.0,,,132,,,,,
1703,Nomada alboguttata,428.0,,,133,,,,,
1704,Nomada alboguttata,512.0,,,134,,,,,
1705,Partamona helleri,347.0,,,135,,,,,
1706,Partamona helleri,444.0,,,136,,,,,
1707,Partamona helleri,521.0,,,137,,,,,
1708,Schwarziana sp,343.0,,,138,,,,,
1709,Schwarziana sp,440.0,,,139,,,,,
1710,Schwarziana sp,528.0,,,140,,,,,
1711,Trigona spinipes,340.0,,,141,,,,,
1712,Trigona spinipes,440.0,,,142,,,,,
1713,Trigona spinipes,536.0,,,143,,,,,
1714,Xylocopa brasilianorum,360.0,,,144,,,,,
1715,Xylocopa brasilianorum,428.0,,,145,,,,,
1716,Xylocopa brasilianorum,544.0,,,146,,,,,
1717,Formica polyctena,360.0,,,147,,,,,
1718,Formica polyctena,510.0,,,148,,,,,
1719,Cataglyphis bicolor,350.0,,,149,,,,,
1720,Cataglyphis bicolor,510.0,,,150,,,,,
1721,Philanthus triangulum,344.0,,,151,,,,,
1722,Philanthus triangulum,444.0,,,152,,,,,
1723,Philanthus triangulum,524.0,,,153,,,,,
1724,Anthidium manicatum,344.0,,,154,,,,,
1725,Anthidium manicatum,440.0,,,155,,,,,
1726,Anthidium manicatum,532.0,,,156,,,,,
1727,Myrmecia gulosa,412.0,,,157,,,,,
1728,Myrmecia gulosa,540.0,,,158,,,,,
1729,Lasioglossum albipes,516.0,,,159,,,,,
1730,Lasioglossum malachurum,442.0,,,160,,,,,
1731,Lasioglossum malachurum,528.0,,,161,,,,,
1732,Ichneumon spp.,524.0,,,162,,,,,
1733,Ichneumon stramentarius,542.0,,,163,,,,,
1734,Chelostoma florisomne,324.0,,,164,,,,,
1735,Chelostoma florisomne,548.0,,,165,,,,,
1736,Osmia rufa,344.0,,,166,,,,,
1737,Osmia rufa,432.0,,,167,,,,,
1738,Osmia rufa,560.0,,,168,,,,,
1739,Urocerus gigas,524.0,,,169,,,,,
1740,Cerceris rybyensis,436.0,,,170,,,,,
1741,Cerceris rybyensis,516.0,,,171,,,,,
1742,Cerceris rybyensis,528.0,,,172,,,,,
1743,Tenthredo campestris,328.0,,,173,,,,,
1744,Tenthredo campestris,464.0,,,174,,,,,
1745,Tenthredo campestris,540.0,,,175,,,,,
1746,Tenthredo scrophulariae,556.0,,,176,,,,,
1747,Tenthredo scrophulariae,604.0,,,177,,,,,
1748,Dolichovespula norwegica,448.0,,,178,,,,,
1749,Dolichovespula norwegica,524.0,,,179,,,,,
1750,Polistes dominulus,352.0,,,180,,,,,
1751,Polistes dominulus,452.0,,,181,,,,,
1752,Polistes dominulus,528.0,,,182,,,,,
1753,Vespo crabro,336.0,,,183,,,,,
1754,Vespo crabro,436.0,,,184,,,,,
1755,Vespo crabro,536.0,,,185,,,,,
1756,Vespo crabro,542.0,,,186,,,,,
1757,Vespula germanica,336.0,,,187,,,,,
1758,Vespula germanica,432.0,,,188,,,,,
1759,Vespula germanica,544.0,,,189,,,,,
1760,Vespula vulgaris,336.0,,,190,,,,,
1761,Vespula vulgaris,432.0,,,191,,,,,
1762,Vespula vulgaris,536.0,,,192,,,,,
1763,Xiphydria camelus,542.0,,,193,,,,,
1764,Epicopeia hainesii,380.0,,,194,,,,,
1765,Epicopeia hainesii,420.0,,,195,,,,,
1766,Epicopeia hainesii,500.0,,,196,,,,,
1767,Arichanna gaschkevitchii,360.0,,,197,,,,,
1768,Arichanna gaschkevitchii,500.0,,,198,,,,,
1769,Arichanna gaschkevitchii,540.0,,,199,,,,,
1770,Phassus excrescens,380.0,,,200,,,,,
1771,Phassus excrescens,460.0,,,201,,,,,
1772,Phassus excrescens,520.0,,,202,,,,,
1773,Phassus excrescens,580.0,,,203,,,,,
1774,Ochlodes venata,380.0,,,204,,,,,
1775,Ochlodes venata,460.0,,,205,,,,,
1776,Ochlodes venata,520.0,,,206,,,,,
1777,Parnara guttata,380.0,,,207,,,,,
1778,Parnara guttata,460.0,,,208,,,,,
1779,Parnara guttata,520.0,,,209,,,,,
1780,Celastrina argiolus,380.0,,,210,,,,,
1781,Celastrina argiolus,440.0,,,211,,,,,
1782,Celastrina argiolus,560.0,,,212,,,,,
1783,Lycaena dorcas,360.0,,,213,,,,,
1784,Lycaena dorcas,437.0,,,214,,,,,
1785,Lycaena dorcas,500.0,,,215,,,,,
1786,Lycaena dorcas,568.0,,,216,,,,,
1787,Lycaena heteronea,360.0,,,217,,,,,
1788,Lycaena heteronea,437.0,,,218,,,,,
1789,Lycaena heteronea,500.0,,,219,,,,,
1790,Lycaena heteronea,568.0,,,220,,,,,
1791,Lycaena nivalis,361.0,,,221,,,,,
1792,Lycaena nivalis,438.0,,,222,,,,,
1793,Lycaena nivalis,501.0,,,223,,,,,
1794,Lycaena nivalis,575.0,,,224,,,,,
1795,Lycaena phlaeas,400.0,,,225,,,,,
1796,Lycaena phlaeas,540.0,,,226,,,,,
1797,Lycaena phlaeas,600.0,,,227,,,,,
1798,Lycaena rubidus,360.0,,,228,,,,,
1799,Lycaena rubidus,437.0,,,229,,,,,
1800,Lycaena rubidus,500.0,,,230,,,,,
1801,Lycaena rubidus,568.0,,,231,,,,,
1802,Pseudozizeeria maha,400.0,,,232,,,,,
1803,Pseudozizeeria maha,520.0,,,233,,,,,
1804,Pseudozizeeria maha,580.0,,,234,,,,,
1805,Anadevidia peponis,420.0,,,235,,,,,
1806,Anadevidia peponis,460.0,,,236,,,,,
1807,Anadevidia peponis,500.0,,,237,,,,,
1808,Mamestra brassicae,360.0,,,238,,,,,
1809,Mamestra brassicae,460.0,,,239,,,,,
1810,Mamestra brassicae,540.0,,,240,,,,,
1811,Mamestra brassicae,580.0,,,241,,,,,
1812,Spodoptera exempta,355.0,,,242,,,,,
1813,Spodoptera exempta,465.0,,,243,,,,,
1814,Spodoptera exempta,515.0,,,244,,,,,
1815,Spodoptera exempta,560.0,,,245,,,,,
1816,Aglais urticae,380.0,,,246,,,,,
1817,Aglais urticae,460.0,,,247,,,,,
1818,Aglais urticae,530.0,,,248,,,,,
1819,Argynnis ruslana,380.0,,,249,,,,,
1820,Argynnis ruslana,440.0,,,250,,,,,
1821,Argynnis ruslana,560.0,,,251,,,,,
1822,Argynnis ruslana,620.0,,,252,,,,,
1823,Fabriciana adippe,380.0,,,253,,,,,
1824,Fabriciana adippe,460.0,,,254,,,,,
1825,Fabriciana adippe,520.0,,,255,,,,,
1826,Fabriciana adippe,580.0,,,256,,,,,
1827,Heliconius erato,370.0,,,257,,,,,
1828,Heliconius erato,470.0,,,258,,,,,
1829,Heliconius erato,570.0,,,259,,,,,
1830,Heliconius numata,390.0,,,260,,,,,
1831,Heliconius numata,460.0,,,261,,,,,
1832,Heliconius numata,540.0,,,262,,,,,
1833,Heliconius sara,370.0,,,263,,,,,
1834,Heliconius sara,470.0,,,264,,,,,
1835,Heliconius sara,550.0,,,265,,,,,
1836,Minois dryas,380.0,,,266,,,,,
1837,Minois dryas,460.0,,,267,,,,,
1838,Minois dryas,520.0,,,268,,,,,
1839,Neope goschkevitschii,380.0,,,269,,,,,
1840,Neope goschkevitschii,460.0,,,270,,,,,
1841,Neope goschkevitschii,520.0,,,271,,,,,
1842,Nymphalis xanthomelas,380.0,,,272,,,,,
1843,Nymphalis xanthomelas,460.0,,,273,,,,,
1844,Nymphalis xanthomelas,500.0,,,274,,,,,
1845,Nymphalis xanthomelas,560.0,,,275,,,,,
1846,Parage aegeria,360.0,,,276,,,,,
1847,Parage aegeria,460.0,,,277,,,,,
1848,Parage aegeria,530.0,,,278,,,,,
1849,Polygonia c-album,380.0,,,279,,,,,
1850,Polygonia c-album,520.0,,,280,,,,,
1851,Polygonia c-album,560.0,,,281,,,,,
1852,Polygonia c-album,620.0,,,282,,,,,
1853,Vanessa cardui,360.0,,,283,,,,,
1854,Vanessa cardui,470.0,,,284,,,,,
1855,Vanessa cardui,530.0,,,285,,,,,
1856,Atrophaneura alcinous,420.0,,,286,,,,,
1857,Atrophaneura alcinous,460.0,,,287,,,,,
1858,Atrophaneura alcinous,520.0,,,288,,,,,
1859,Atrophaneura alcinous,600.0,,,289,,,,,
1860,Graphium sarpedon,380.0,,,290,,,,,
1861,Graphium sarpedon,460.0,,,291,,,,,
1862,Graphium sarpedon,560.0,,,292,,,,,
1863,Graphium sarpedon,600.0,,,293,,,,,
1864,Papilio achaon,380.0,,,294,,,,,
1865,Papilio achaon,460.0,,,295,,,,,
1866,Papilio achaon,520.0,,,296,,,,,
1867,Papilio achaon,580.0,,,297,,,,,
1868,Papilio aegeus,360.0,,,298,,,,,
1869,Papilio aegeus,450.0,,,299,,,,,
1870,Papilio aegeus,540.0,,,300,,,,,
1871,Papilio aegeus,610.0,,,301,,,,,
1872,Papilio maackii,380.0,,,302,,,,,
1873,Papilio maackii,460.0,,,303,,,,,
1874,Papilio maackii,520.0,,,304,,,,,
1875,Papilio maackii,580.0,,,305,,,,,
1876,Papilio protenor,420.0,,,306,,,,,
1877,Papilio protenor,460.0,,,307,,,,,
1878,Papilio protenor,520.0,,,308,,,,,
1879,Papilio xuthus,360.0,,,309,,,,,
1880,Papilio xuthus,400.0,,,310,,,,,
1881,Papilio xuthus,440.0,,,311,,,,,
1882,Papilio xuthus,520.0,,,312,,,,,
1883,Papilio xuthus,600.0,,,313,,,,,
1884,Papilo bianor,420.0,,,314,,,,,
1885,Papilo bianor,460.0,,,315,,,,,
1886,Papilo bianor,520.0,,,316,,,,,
1887,Papilo bianor,580.0,,,317,,,,,
1888,Colias erate,400.0,,,318,,,,,
1889,Colias erate,520.0,,,319,,,,,
1890,Colias erate,560.0,,,320,,,,,
1891,Gonepteryx aspasia,380.0,,,321,,,,,
1892,Gonepteryx aspasia,460.0,,,322,,,,,
1893,Gonepteryx aspasia,560.0,,,323,,,,,
1894,Gonepteryx aspasia,600.0,,,324,,,,,
1895,Pieris brassicae,360.0,,,325,,,,,
1896,Pieris brassicae,455.0,,,326,,,,,
1897,Pieris brassicae,560.0,,,327,,,,,
1898,Pieris brassicae,620.0,,,328,,,,,
1899,Pieris melete,400.0,,,329,,,,,
1900,Pieris melete,480.0,,,330,,,,,
1901,Pieris melete,540.0,,,331,,,,,
1902,Pieris melete,600.0,,,332,,,,,
1903,Pieris rapae,360.0,,,333,,,,,
1904,Pieris rapae,420.0,,,334,,,,,
1905,Pieris rapae,450.0,,,335,,,,,
1906,Pieris rapae,563.0,,,336,,,,,
1907,Amyelois transitella,350.0,,,337,,,,,
1908,Amyelois transitella,430.0,,,338,,,,,
1909,Amyelois transitella,530.0,,,339,,,,,
1910,Galleria mellonella,363.0,,,340,,,,,
1911,Galleria mellonella,510.0,,,341,,,,,
1912,Actias artemis aliena,380.0,,,342,,,,,
1913,Actias artemis aliena,460.0,,,343,,,,,
1914,Actias artemis aliena,540.0,,,344,,,,,
1915,Actias artemis aliena,580.0,,,345,,,,,
1916,Antheraea polyphemus,360.0,,,346,,,,,
1917,Antheraea polyphemus,450.0,,,347,,,,,
1918,Antheraea polyphemus,525.0,,,348,,,,,
1919,Samia cynthia ricini,380.0,,,349,,,,,
1920,Samia cynthia ricini,400.0,,,350,,,,,
1921,Samia cynthia ricini,480.0,,,351,,,,,
1922,Samia cynthia ricini,520.0,,,352,,,,,
1923,Samia cynthia ricini,540.0,,,353,,,,,
1924,Ampelophaga rubiginosa,460.0,,,354,,,,,
1925,Ampelophaga rubiginosa,540.0,,,355,,,,,
1926,Ampelophaga rubiginosa,580.0,,,356,,,,,
1927,Callambulyx tatarinovii,380.0,,,357,,,,,
1928,Callambulyx tatarinovii,460.0,,,358,,,,,
1929,Callambulyx tatarinovii,540.0,,,359,,,,,
1930,Callambulyx tatarinovii,580.0,,,360,,,,,
1931,Deilephila elpenor,345.0,,,361,,,,,
1932,Deilephila elpenor,440.0,,,362,,,,,
1933,Deilephila elpenor,520.0,,,363,,,,,
1934,Macroglossum stellatarum,348.0,,,364,,,,,
1935,Macroglossum stellatarum,430.0,,,365,,,,,
1936,Macroglossum stellatarum,500.0,,,366,,,,,
1937,Manduca sexta,345.0,,,367,,,,,
1938,Manduca sexta,440.0,,,368,,,,,
1939,Manduca sexta,525.0,,,369,,,,,
1940,Marumba sperchius,460.0,,,370,,,,,
1941,Marumba sperchius,540.0,,,371,,,,,
1942,Marumba sperchius,600.0,,,372,,,,,
1943,Libelloides macaronius,350.0,,,373,,,,,
1944,Libelloides macaronius,530.0,,,374,,,,,
1945,Aeschna cyanea,356.0,,,375,,,,,
1946,Aeschna cyanea,420.0,,,376,,,,,
1947,Aeschna cyanea,519.0,,,377,,,,,
1948,Aeshna tuberculifera,358.0,,,378,,,,,
1949,Aeshna tuberculifera,501.0,,,379,,,,,
1950,Anax junius,354.0,,,380,,,,,
1951,Anax junius,442.0,,,381,,,,,
1952,Anax junius,503.0,,,382,,,,,
1953,Libellula pulchella,360.0,,,383,,,,,
1954,Libellula pulchella,500.0,,,384,,,,,
1955,Hemicordulia tau,330.0,,,385,,,,,
1956,Hemicordulia tau,410.0,,,386,,,,,
1957,Hemicordulia tau,460.0,,,387,,,,,
1958,Hemicordulia tau,525.0,,,388,,,,,
1959,Hemicordulia tau,630.0,,,389,,,,,
1960,Sympetrum rubicundulum,340.0,,,390,,,,,
1961,Sympetrum rubicundulum,410.0,,,391,,,,,
1962,Sympetrum rubicundulum,490.0,,,392,,,,,
1963,Sympetrum rubicundulum,540.0,,,393,,,,,
1964,Sympetrum rubicundulum,620.0,,,394,,,,,
1965,Locusta migratoria,360.0,,,395,,,,,
1966,Locusta migratoria,430.0,,,396,,,,,
1967,Locusta migratoria,530.0,,,397,,,,,
1968,Gryllus bimaculatus adult,332.0,,,398,,,,,
1969,Gryllus bimaculatus adult,445.0,,,399,,,,,
1970,Gryllus bimaculatus adult,515.0,,,400,,,,,
1971,Gryllus campestris,340.0,,,401,,,,,
1972,Gryllus campestris,439.0,,,402,,,,,
1973,Gryllus campestris,520.0,,,403,,,,,
1974,Romalea microptera,360.0,,,404,,,,,
1975,Romalea microptera,510.0,,,405,,,,,
1976,Ligia exotica,340.0,,,406,,,,,
1977,Ligia exotica,470.0,,,407,,,,,
1978,Ligia exotica,520.0,,,408,,,,,
1979,Bufo bufo,502.0,,,409,,,,,
1980,Rhinella [=Bufo] marinus,433.0,,,410,,,,,
1981,Rhinella [=Bufo] marinus,504.0,,,411,,,,,
1982,Xenopus laevis,443.0,,,412,,,,,
1983,Xenopus laevis,425.0,,,413,,,,,
1984,Xenopus laevis,523.0,,,414,,,,,
1985,Xenopus laevis,611.0,,,415,,,,,
1986,Rana catesbeiana,430.0,,,416,,,,,
1987,Rana catesbeiana,432.0,,,417,,,,,
1988,Rana catesbeiana,502.0,,,418,,,,,
1989,Rana catesbeiana,502.0,,,419,,,,,
1990,Rana catesbeiana,523.0,,,420,,,,,
1991,Rana catesbeiana,580.0,,,421,,,,,
1992,Rana catesbeiana larvae,516.0,,,422,,,,,
1993,Rana cracrivora,433.0,,,423,,,,,
1994,Rana pipiens,432.0,,,424,,,,,
1995,Rana pipiens,502.0,,,425,,,,,
1996,Rana pipiens,575.0,,,426,,,,,
1997,Rana temporaria,431.0,,,427,,,,,
1998,Rana temporaria,501.0,,,428,,,,,
1999,Rana temporaria,562.0,,,429,,,,,
2000,Geotrypetes seraphini,487.0,,,430,,,,,
2001,Ichthyophis cf. kohtaoensis,493.0,,,431,,,,,
2002,Rhinatrema bivittatum,488.0,,,432,,,,,
2003,Typhlonectes natans,489.0,,,433,,,,,
2004,Ambystoma tigrinum adult,361.0,,,434,,,,,
2005,Ambystoma tigrinum adult,429.0,,,435,,,,,
2006,Ambystoma tigrinum adult,505.0,,,436,,,,,
2007,Ambystoma tigrinum adult,568.0,,,437,,,,,
2008,Ambystoma tigrinum adult,576.0,,,438,,,,,
2009,Ambystoma tigrinum aquatic,361.0,,,439,,,,,
2010,Ambystoma tigrinum aquatic,431.0,,,440,,,,,
2011,Ambystoma tigrinum aquatic,434.0,,,441,,,,,
2012,Ambystoma tigrinum aquatic,516.0,,,442,,,,,
2013,Ambystoma tigrinum aquatic,584.0,,,443,,,,,
2014,Ambystoma tigrinum aquatic,586.0,,,444,,,,,
2015,Ambystoma tigrinum hatchling,361.0,,,445,,,,,
2016,Ambystoma tigrinum hatchling,428.0,,,446,,,,,
2017,Ambystoma tigrinum hatchling,429.0,,,447,,,,,
2018,Ambystoma tigrinum hatchling,512.0,,,448,,,,,
2019,Ambystoma tigrinum hatchling,563.0,,,449,,,,,
2020,Necturus maculosus,523.0,,,450,,,,,
2021,Necturus maculosus,525.0,,,451,,,,,
2022,Typhlonectes natans,489.0,,,452,,,,,
2023,Rhinatrema bivittatum,488.0,,,453,,,,,
2024,Geotrypetes seraphini,487.0,,,454,,,,,
2025,Ichthyophis kohtaoensis,493.0,,,455,,,,,
2026,Cynops orientalis,350.0,,,456,,,,,
2027,Cynops orientalis,466.0,,,457,,,,,
2028,Cynops orientalis,477.0,,,458,,,,,
2029,Cynops orientalis,496.0,,,459,,,,,
2030,Cynops orientalis,519.0,,,460,,,,,
2031,Cynops orientalis,547.0,,,461,,,,,
2032,Cynops orientalis,601.0,,,462,,,,,
2033,Cynops pyrrhogaster,474.0,,,463,,,,,
2034,Lissotriton vulgaris,340.0,,,464,,,,,
2035,Lissotriton vulgaris,470.0,,,465,,,,,
2036,Lissotriton vulgaris,499.0,,,466,,,,,
2037,Lissotriton vulgaris,523.0,,,467,,,,,
2038,Lissotriton vulgaris,609.0,,,468,,,,,
2039,Pleurodeles waltl,360.0,,,469,,,,,
2040,Pleurodeles waltl,377.0,,,470,,,,,
2041,Pleurodeles waltl,489.0,,,471,,,,,
2042,Pleurodeles waltl,503.0,,,472,,,,,
2043,Pleurodeles waltl,529.0,,,473,,,,,
2044,Pleurodeles waltl,611.0,,,474,,,,,
2045,Bos taurus,455.0,,,475,,,,,
2046,Bos taurus,554.0,,,476,,,,,
2047,Capra hircus,444.0,,,477,,,,,
2048,Capra hircus,552.0,,,478,,,,,
2049,Ovis aries,446.0,,,479,,,,,
2050,Ovis aries,552.0,,,480,,,,,
2051,Dama dama,453.0,,,481,,,,,
2052,Dama dama,497.0,,,482,,,,,
2053,Dama dama,542.0,,,483,,,,,
2054,Odocoileus virginianus,457.0,,,484,,,,,
2055,Odocoileus virginianus,497.0,,,485,,,,,
2056,Odocoileus virginianus,537.0,,,486,,,,,
2057,Sus scrofa,439.0,,,487,,,,,
2058,Sus scrofa,556.0,,,488,,,,,
2059,Canis lupus familiaris,431.0,,,489,,,,,
2060,Canis lupus familiaris,508.0,,,490,,,,,
2061,Canis lupus familiaris,555.0,,,491,,,,,
2062,Urocyon littoralis,432.0,,,492,,,,,
2063,Urocyon littoralis,555.0,,,493,,,,,
2064,Vulpes vulpes,438.0,,,494,,,,,
2065,Vulpes vulpes,555.0,,,495,,,,,
2066,Vulpes lagopus,555.0,,,496,,,,,
2067,Felis catus,450.0,,,497,,,,,
2068,Felis catus,500.0,,,498,,,,,
2069,Felis catus,502.0,,,499,,,,,
2070,Felis catus,555.0,,,500,,,,,
2071,Mustela putorius furo,430.0,,,501,,,,,
2072,Mustela putorius furo,505.0,,,502,,,,,
2073,Mustela putorius furo,558.0,,,503,,,,,
2074,Nasua nasua,430.0,,,504,,,,,
2075,Nasua nasua,555.0,,,505,,,,,
2076,Potos flavus,548.0,,,506,,,,,
2077,Potos flavus,555.0,,,507,,,,,
2078,Procyon lotor,503.0,,,508,,,,,
2079,Procyon lotor,560.0,,,509,,,,,
2080,Hipposideros speoris,430.0,,,510,,,,,
2081,Hipposideros speoris,520.0,,,511,,,,,
2082,Carollia perspicillata,365.0,,,512,,,,,
2083,Carollia perspicillata,500.0,,,513,,,,,
2084,Carollia perspicillata,540.0,,,514,,,,,
2085,Glossophaga soricina,365.0,,,515,,,,,
2086,Glossophaga soricina,540.0,,,516,,,,,
2087,Haplonycteris fischeri,358.0,,,517,,,,,
2088,Haplonycteris fischeri,553.0,,,518,,,,,
2089,Pteropus dasymallus,358.0,,,519,,,,,
2090,Pteropus dasymallus,553.0,,,520,,,,,
2091,Pteropus samoensis,360.0,,,521,,,,,
2092,Pteropus samoensis,553.0,,,522,,,,,
2093,Myotis lucifugus,500.0,,,523,,,,,
2094,Myotis velifer,358.0,,,524,,,,,
2095,Myotis velifer,501.0,,,525,,,,,
2096,Myotis velifer,565.0,,,526,,,,,
2097,Oryctolagus cuniculus,425.0,,,527,,,,,
2098,Oryctolagus cuniculus,523.0,,,528,,,,,
2099,Didelphis aurita,362.0,,,529,,,,,
