comp_db_id,Full_Species,Accession,maxid,longcore_id,murwes_id,caves_id,porter2005_id,porter2006_id,kooi_id,LambdaMax
2874,Limnocottus griseus,,,,713.0,,,,,505.3
2875,Limnocottus pallidus,,,,714.0,,,,,500.0
2876,Melanochromus vermivorous,,,,717.0,,,,,555.2
2877,Meleagris gallopavo,,,,722.0,,,,,564.1
2878,Metriaclima zebra,,,,725.0,,,,,482.0
2879,Micrometrus aurora,,,,726.0,,,,,541.5
2880,Micrometrus minimus,,,,727.0,,,,,545.9
2882,Mustelus henlei,,,,731.0,,,,,499.0
2883,Odocoileus virginianus,,,,741.0,,,,,540.0
2884,Oncorhynchus mykiss,,,,742.0,,,,,578.0
2885,Oreochromis nilocticus,,,,743.0,,,,,595.0
2886,Oreocromis niloticus,,,,744.0,,,,,614.2
2888,Otolemus cassicaudatus,,,,747.0,,,,,545.0
2889,Pachystomias microdon,,,,748.0,,,,,539.0
2890,Pagothenia borchgrevinki,,,,749.0,,,,,498.5
2891,Paracottus knerii,,,,750.0,,,,,522.6
2892,Paralabrax clathratus,,,,751.0,,,,,520.0
2893,Parupeneus multifasciatus,,,,752.0,,,,,518.0
2894,Perca fluviatilis,,,,753.0,,,,,538.7
2895,Pervagor aspricaudus,,,,754.0,,,,,516.0
2896,Pervagor spilosoma,,,,755.0,,,,,510.0
2897,Phoca vitulina,,,,758.0,,,,,510.2
2900,Pollachius pollachius,,,,766.0,,,,,548.0
2901,Pomatoschistus minutus,,,,769.0,,,,,508.3
2902,Procottus jettelesi,,,,775.0,,,,,521.0
2904,Pseudotropheus acei,,,,778.0,,,,,535.1
2905,Ptilorhynchus violaceus,,,,779.0,,,,,563.7
2906,Pundamilia azurea,,,,781.0,,,,,563.6
2907,Pundamilia nyererei,,,,782.0,,,,,568.2
2908,Pundamila sp.,,,,783.0,,,,,566.9
2909,Rana cancrivora,,,,787.0,,,,,502.0
2910,Rhinobatus typus,,,,791.0,,,,,559.4
2911,Rutilis rutilis,,,,795.0,,,,,536.0
2912,Salmo irideus,,,,797.0,,,,,598.0
2914,Scardinius erythrophthalmus,,,,802.0,,,,,537.2
2915,Scenopoetes dentirostris,,,,803.0,,,,,557.8
2916,Scomberomorus sierra,,,,806.0,,,,,530.0
2917,Scopelarchus analis,,,,807.0,,,,,486.0
2918,Scopelogadus beanii,,,,808.0,,,,,488.0
2919,Sephanoides sephanoides,,,,810.0,,,,,560.0
2920,Sericulus crysocephalus,,,,811.0,,,,,561.8
2921,Seriphus politus,,,,812.0,,,,,504.0
2922,Sminthopsis crassicaudata,,,,815.0,,,,,535.0
2923,Sternoptyx diaphana,,,,825.0,,,,,487.0
2925,Toxotes chatareus,,,,839.0,,,,,621.7
2926,Tramitichromis intermedius,,,,841.0,,,,,568.9
2927,Trematomus bernacchii,,,,842.0,,,,,502.3
2928,Triakis semifasciata,,,,845.0,,,,,502.0
2930,Tursiops truncates,,,,848.0,,,,,524.0
2931,Upeneus tragula,,,,850.0,,,,,530.0
2932,Vinciguerria nimbaria,,,,853.0,,,,,478.0
2933,Zalembius rosaceus,,,,855.0,,,,,525.5
2934,Callistoctopus dierythraeus,,,,864.0,,,,,488.0
2935,Hapalochlaena maculosa,,,,866.0,,,,,486.0
2936,Idiosepius notoides,,,,867.0,,,,,493.0
2937,Octopus australis,,,,868.0,,,,,485.0
2938,Octopus tetricus,,,,869.0,,,,,488.0
2939,Sepia plangon,,,,870.0,,,,,500.0
2940,Sepioteuthis lessoniana,,,,871.0,,,,,505.0
2941,Acipenser baerii,,,,,0.0,,,,549.0
2942,Acipenser medirostrus,,,,,1.0,,,,540.0
2944,Scaphirhynchus albus,,,,,4.0,,,,538.0
2945,Scaphirhynchus platorynchus,,,,,5.0,,,,534.0
2946,Polyodon spathula,,,,,6.0,,,,540.0
2947,Albula vulpes,,,,,7.0,,,,500.0
2948,Bellocia  koefoedi,,,,,8.0,,,,477.0
2949,Conocara macroptera,,,,,9.0,,,,478.0
2950,Conocara salmonea,,,,,11.0,,,,476.0
2951,Rouleina attrita,,,,,12.0,,,,485.0
2952,Rouleina maderensis,,,,,13.0,,,,477.0
2953,Xenodermichthys  copei,,,,,15.0,,,,478.0
2954,Platytroctes apus,,,,,17.0,,,,475.0
2955,Searsia koefoedi,,,,,18.0,,,,476.0
2956,Searsia koefoedi,,,,,19.0,,,,480.0
2958,Anguilla bicolor,,,,,22.0,,,,494.0
2960,Histiobranchus bathybius,,,,,29.0,,,,477.0
2961,Synaphobranchus kaupii,,,,,32.0,,,,478.0
2962,Argentina silus,,,,,33.0,,,,483.0
2963,Opisthoproctus grimaldii,,,,,34.0,,,,480.0
2965,Bathysaurus ferox,,,,,39.0,,,,478.0
2966,Bathysaurus mollis,,,,,40.0,,,,477.0
2967,Ahliesaurus berryi,,,,,41.0,,,,487.0
2968,Benthalbella  infans,,,,,42.0,,,,451.0
2969,Scopelarchus analis,,,,,43.0,,,,507.0
2970,Scopelarchus analis,,,,,44.0,,,,445.0
2971,Scopelarchus analis,,,,,45.0,,,,503.0
2972,Opsanus tau,,,,,48.0,,,,503.0
2973,Lipophrys pholis,,,,,54.0,,,,515.0
2974,Paracheirodon innesi,,,,,57.0,,,,523.0
2975,Metynnis argenteus,,,,,58.0,,,,533.0
2976,Aequidens pulcher,,,,,60.0,,,,501.0
2977,Amphilophus longimanus,,,,,61.0,,,,525.0
2978,Astatotilapia burtoni,,,,,62.0,,,,500.0
2979,Crenicichla frenata,,,,,65.0,,,,520.0
2980,Haplochromis azurea,,,,,68.0,,,,503.0
2981,Haplochromis nyererei,,,,,70.0,,,,505.0
2982,Lethrinops parvidens,,,,,73.0,,,,489.0
2983,Metriaclima melabranchion,,,,,78.0,,,,491.0
2984,Chimaera monstrosa,,,,,87.0,,,,485.0
2985,Hydrolagus mirabilis,,,,,88.0,,,,475.0
2987,Sardinops sagax,,,,,92.0,,,,502.0
2988,Anableps anableps,,,,,96.0,,,,506.0
2989,Alburnus alburnus,,,,,97.0,,,,515.0
2990,Ballerus ballerus,,,,,98.0,,,,518.0
2991,Cyprinus carpio,,,,,102.0,,,,525.0
2992,Danio malabaricus,,,,,103.0,,,,505.0
2994,Scardinius erythrophthalmus,,,,,105.0,,,,537.0
2995,Tribolodon hakonensis,,,,,108.0,,,,522.0
2997,Jordanella floridae,,,,,110.0,,,,511.0
2998,Elops  saurus,,,,,111.0,,,,518.0
3000,Esox lucius,,,,,118.0,,,,521.0
3001,Caelorhinchus labiatus,,,,,125.0,,,,479.0
3002,Coryphaenoides armatus,,,,,126.0,,,,483.0
3003,Coryphaenoides carapinus,,,,,127.0,,,,484.0
3004,Coryphaenoides carapinus,,,,,128.0,,,,482.0
3005,Coryphaenoides leptolepis,,,,,129.0,,,,482.0
3006,Coryphaenoides profundicolus,,,,,130.0,,,,483.0
3007,Coryphaenoides profundicolus,,,,,131.0,,,,482.0
3008,Malacocephalus laevis,,,,,133.0,,,,486.0
3009,Melanonus zugmayeri,,,,,134.0,,,,490.0
3010,Antimora  rostrata,,,,,136.0,,,,483.0
3011,Halargyreus johnsonii,,,,,137.0,,,,490.0
3012,Lepidion  eques,,,,,138.0,,,,486.0
3013,Mora moro,,,,,139.0,,,,488.0
3014,Gasterosteus aculeatus,,,,,140.0,,,,509.0
3015,Gobiesox maeandricus,,,,,142.0,,,,500.0
3016,Clevelandia ios,,,,,144.0,,,,520.0
3017,Istiophorus  platypterus,,,,,152.0,,,,484.0
3018,Lepisosteus platostomus,,,,,153.0,,,,529.0
3019,Diaphus rafinesquei,,,,,156.0,,,,488.0
3020,Electrona risso,,,,,157.0,,,,482.0
3021,Lampanyctus festivus,,,,,159.0,,,,489.0
3022,Nannobrachium atrum,,,,,161.0,,,,483.0
3023,Halosauropsis macrochir,,,,,164.0,,,,481.0
3024,Notacanthus bonapartei,,,,,165.0,,,,481.0
3025,Microstoma microstoma,,,,,169.0,,,,479.0
3026,Nansenia longicauda,,,,,170.0,,,,479.0
3027,Osmerus eperlanus,,,,,173.0,,,,518.0
3028,Zebrasoma velifer,,,,,182.0,,,,494.0
3030,Pristiapogon kallopterus,,,,,185.0,,,,492.0
3031,Chaetodon unimaculatus,,,,,191.0,,,,496.0
3032,Chiasmodon niger,,,,,193.0,,,,483.0
3033,Epigonus  telescopus,,,,,202.0,,,,492.0
3034,Helostoma temminkii,,,,,203.0,,,,523.0
3035,Makaira nigricans,,,,,205.0,,,,484.0
3036,Cirrhilabrus solorensis,,,,,208.0,,,,497.0
3038,Lutjanus fulviflamma,,,,,215.0,,,,505.0
3039,Upeneus tragula,,,,,224.0,,,,498.0
3040,Perca  flavescens,,,,,232.0,,,,550.0
3042,Ptilichthys goodei,,,,,248.0,,,,497.0
3044,Phytichthys  chirus,,,,,260.0,,,,522.0
3045,Stichaeus grigorjevi,,,,,262.0,,,,502.0
3046,Xiphister  atropurpureus,,,,,265.0,,,,503.0
3047,Cleisthenes herzensteini,,,,,271.0,,,,500.0
3048,Limanda aspera,,,,,275.0,,,,503.0
3049,Microstomus pacificus,,,,,279.0,,,,505.0
3051,Pseudopleuronectes herzensteini,,,,,286.0,,,,500.0
3052,Pseudopleuronectes obscurus,,,,,287.0,,,,525.0
3053,Lepidorhombus boscii,,,,,288.0,,,,489.0
3059,Salmo trutta trutta,,,,,299.0,,,,532.0
3060,Peprilus stimillimus,,,,,301.0,,,,496.0
3061,Aphanopus  carbo,,,,,302.0,,,,477.0
3062,Asprocottus herzensteini,,,,,303.0,,,,488.0
3063,Cyphocottus eurystomus,,,,,305.0,,,,489.0
3064,Limnocottus bergianus,,,,,306.0,,,,490.0
3065,Bothragonus  swani,,,,,310.0,,,,500.0
3066,Comephorus dybowskii,,,,,313.0,,,,498.0
3067,Artedius fenestralis,,,,,314.0,,,,498.0
3068,Bero elegance,,,,,317.0,,,,507.0
3069,Leptocottus armatus,,,,,326.0,,,,509.0
3070,Megalocottus  platycephalus,,,,,327.0,,,,514.0
3071,Myoxocephalus jaok,,,,,329.0,,,,507.0
3072,Ruscarius meanyi,,,,,334.0,,,,496.0
3073,Paracottus knerii,,,,,344.0,,,,520.0
3074,Hemitripterus americanus,,,,,348.0,,,,505.0
3075,Hexagrammos stelleri,,,,,353.0,,,,496.0
3076,Pleurogrammus  azonus,,,,,355.0,,,,504.0
3077,Ameiurus catus,,,,,356.0,,,,541.0
3078,Liparis  greeni,,,,,360.0,,,,495.0
3079,Cottunculus thomsonii,,,,,361.0,,,,486.0
3080,Psychrolutes paradoxus,,,,,364.0,,,,483.0
3082,Trachyscorpia cristulata,,,,,372.0,,,,485.0
3083,Chelidonichthys lucerna,,,,,373.0,,,,502.0
3084,Gonostoma atlanticum,,,,,375.0,,,,484.0
3085,Ameiurus melas,,,,,376.0,,,,541.0
3086,Gonostoma denudatum,,,,,379.0,,,,482.0
3087,Sigmops bathyphilus,,,,,380.0,,,,481.0
3088,Sigmops elongatus,,,,,381.0,,,,484.0
3089,Ichthyococcus ovatus,,,,,382.0,,,,487.0
3090,Argyropelecus aculeatus,,,,,383.0,,,,475.0
3091,Bathophilus brevis,,,,,389.0,,,,483.0
3092,Borostomias elucens,,,,,390.0,,,,482.0
3093,Malacosteus niger,,,,,395.0,,,,522.0
3094,Pachystomias microdon,,,,,398.0,,,,522.0
3095,Stylephorus chordatus,,,,,401.0,,,,470.0
3096,Canthidermis maculata,,,,,402.0,,,,486.0
3097,Hippocampus angustus,,,,,403.0,,,,500.0
3099,Syngnathus leptorhynchus,,,,,407.0,,,,499.0
3100,Anoplogaster cornuta,,,,,413.0,,,,482.0
3101,Hoplostethus atlanticus,,,,,414.0,,,,482.0
3102,Hoplostethus mediterraneus mediterraneus,,,,,415.0,,,,483.0
3103,Cyttopsis roseus,,,,,416.0,,,,478.0
3104,Artemia salina,,,,,,0.0,,,410.0
3105,Acartia tonsa,,,,,,2.0,,,485.0
3107,Balanus balanoides,,,,,,5.0,,,520.0
3108,Balanus eburneus,,,,,,6.0,,,532.0
3109,Coronis scolopendra,,,,,,8.0,,,494.0
3110,Coronis scolopendra,,,,,,8.0,,,407.0
3111,Coronis scolopendra,,,,,,8.0,,,436.0
3112,Coronis scolopendra,,,,,,8.0,,,489.0
3113,Coronis scolopendra,,,,,,8.0,,,518.0
3114,Coronis scolopendra,,,,,,8.0,,,529.0
3115,Coronis scolopendra,,,,,,8.0,,,533.0
3116,Coronis scolopendra,,,,,,8.0,,,441.0
3117,Coronis scolopendra,,,,,,8.0,,,468.0
3118,Coronis scolopendra,,,,,,8.0,,,517.0
3119,Lysiosqullia sulcata,,,,,,9.0,,,499.0
3120,Lysiosqullia sulcata,,,,,,9.0,,,397.0
3121,Lysiosqullia sulcata,,,,,,9.0,,,434.0
3122,Lysiosqullia sulcata,,,,,,9.0,,,492.0
3123,Lysiosqullia sulcata,,,,,,9.0,,,516.0
3124,Lysiosqullia sulcata,,,,,,9.0,,,517.0
3125,Lysiosqullia sulcata,,,,,,9.0,,,538.0
3126,Lysiosqullia sulcata,,,,,,9.0,,,416.0
3127,Lysiosqullia sulcata,,,,,,9.0,,,461.0
3128,Lysiosqullia sulcata,,,,,,9.0,,,500.0
3129,Pullosquilla litoralis,,,,,,10.0,,,509.0
3130,Pullosquilla litoralis,,,,,,10.0,,,404.0
3131,Pullosquilla litoralis,,,,,,10.0,,,425.0
3132,Pullosquilla litoralis,,,,,,10.0,,,469.0
3133,Pullosquilla litoralis,,,,,,10.0,,,527.0
3134,Pullosquilla litoralis,,,,,,10.0,,,540.0
3135,Pullosquilla litoralis,,,,,,10.0,,,455.0
3136,Pullosquilla litoralis,,,,,,10.0,,,482.0
3137,Pullosquilla thomassini,,,,,,12.0,,,467.0
3138,Pullosquilla thomassini,,,,,,12.0,,,405.0
3139,Gonodactylellus affinis,,,,,,14.0,,,500.0
3140,Gonodactylellus affinis,,,,,,14.0,,,400.0
3141,Gonodactylellus affinis,,,,,,14.0,,,424.0
3142,Gonodactylellus affinis,,,,,,14.0,,,496.0
3143,Gonodactylellus affinis,,,,,,14.0,,,521.0
3144,Gonodactylellus affinis,,,,,,14.0,,,546.0
3145,Gonodactylellus affinis,,,,,,14.0,,,541.0
3146,Gonodactylellus affinis,,,,,,14.0,,,454.0
3147,Gonodactylellus affinis,,,,,,14.0,,,474.0
3148,Gonodactylellus affinis,,,,,,14.0,,,509.0
3149,Gonodactylaceus falcatus,,,,,,15.0,,,510.0
3150,Gonodactylaceus falcatus,,,,,,15.0,,,400.0
3151,Gonodactylaceus falcatus,,,,,,15.0,,,443.0
3152,Gonodactylaceus falcatus,,,,,,15.0,,,513.0
3153,Gonodactylaceus falcatus,,,,,,15.0,,,527.0
3154,Gonodactylaceus falcatus,,,,,,15.0,,,532.0
3155,Gonodactylaceus falcatus,,,,,,15.0,,,553.0
3156,Gonodactylaceus falcatus,,,,,,15.0,,,475.0
3157,Gonodactylaceus falcatus,,,,,,15.0,,,518.0
3158,Gonodactylaceus falcatus,,,,,,16.0,,,499.0
3159,Gonodactylus smithii,,,,,,17.0,,,517.0
3160,Gonodactylus smithii,,,,,,17.0,,,400.0
3161,Gonodactylus smithii,,,,,,17.0,,,440.0
3162,Gonodactylus smithii,,,,,,17.0,,,505.0
3163,Gonodactylus smithii,,,,,,17.0,,,528.0
3164,Gonodactylus smithii,,,,,,17.0,,,536.0
3165,Gonodactylus smithii,,,,,,17.0,,,552.0
3166,Gonodactylus smithii,,,,,,17.0,,,436.0
3167,Gonodactylus smithii,,,,,,17.0,,,469.0
3168,Gonodactylus smithii,,,,,,17.0,,,512.0
3169,Gonodactylopsis spongicola,,,,,,18.0,,,506.0
3170,Gonodactylopsis spongicola,,,,,,18.0,,,401.0
3171,Gonodactylopsis spongicola,,,,,,18.0,,,444.0
3172,Gonodactylopsis spongicola,,,,,,18.0,,,505.0
3173,Gonodactylopsis spongicola,,,,,,18.0,,,525.0
3174,Gonodactylopsis spongicola,,,,,,18.0,,,536.0
3175,Gonodactylopsis spongicola,,,,,,18.0,,,474.0
3176,Gonodactylopsis spongicola,,,,,,18.0,,,507.0
3177,Gonodactylopsis spongicola,,,,,,18.0,,,448.0
3178,Neogonodactylus curacaoensis,,,,,,19.0,,,467.0
3179,Neogonodactylus curacaoensis,,,,,,19.0,,,400.0
3181,Neogonodactylus oertstedii,,,,,,20.0,,,400.0
3185,Neogonodactylus oertstedii,,,,,,20.0,,,429.0
3188,Hemisquilla ensigera,,,,,,21.0,,,501.0
3189,Hemisquilla ensigera,,,,,,21.0,,,451.0
3190,Hemisquilla ensigera,,,,,,21.0,,,499.0
3191,Hemisquilla ensigera,,,,,,21.0,,,510.0
3192,Hemisquilla ensigera,,,,,,21.0,,,443.0
3193,Hemisquilla ensigera,,,,,,21.0,,,473.0
3194,Hemisquilla ensigera,,,,,,21.0,,,500.0
3195,Haptosquilla trispinosa,,,,,,22.0,,,499.0
3196,Haptosquilla trispinosa,,,,,,22.0,,,400.0
3197,Haptosquilla trispinosa,,,,,,22.0,,,433.0
3198,Haptosquilla trispinosa,,,,,,22.0,,,508.0
3199,Haptosquilla trispinosa,,,,,,22.0,,,537.0
3200,Haptosquilla trispinosa,,,,,,22.0,,,539.0
3201,Haptosquilla trispinosa,,,,,,22.0,,,558.0
3202,Haptosquilla trispinosa,,,,,,22.0,,,422.0
3203,Haptosquilla trispinosa,,,,,,22.0,,,462.0
3204,Haptosquilla trispinosa,,,,,,22.0,,,510.0
3205,Pseudosquilla ciliata,,,,,,23.0,,,498.0
3206,Pseudosquilla ciliata,,,,,,23.0,,,400.0
3207,Pseudosquilla ciliata,,,,,,23.0,,,433.0
3208,Pseudosquilla ciliata,,,,,,23.0,,,517.0
3211,Pseudosquilla ciliata,,,,,,23.0,,,425.0
3212,Pseudosquilla ciliata,,,,,,23.0,,,452.0
3213,Pseudosquilla ciliata,,,,,,23.0,,,510.0
3214,Odontodactylus brevirostris,,,,,,24.0,,,490.0
3215,Odontodactylus brevirostris,,,,,,24.0,,,457.0
3216,Odontodactylus brevirostris,,,,,,24.0,,,495.0
3217,Odontodactylus brevirostris,,,,,,24.0,,,524.0
3218,Odontodactylus brevirostris,,,,,,24.0,,,511.0
3219,Odontodactylus brevirostris,,,,,,24.0,,,452.0
3220,Odontodactylus brevirostris,,,,,,24.0,,,460.0
3221,Odontodactylus brevirostris,,,,,,24.0,,,589.0
3222,Odontodactylus havanensis,,,,,,25.0,,,475.0
3223,Odontodactylus havanensis,,,,,,25.0,,,407.0
3224,Odontodactylus scyllarus,,,,,,26.0,,,503.0
3225,Odontodactylus scyllarus,,,,,,26.0,,,430.0
3226,Odontodactylus scyllarus,,,,,,26.0,,,487.0
3227,Odontodactylus scyllarus,,,,,,26.0,,,509.0
3228,Odontodactylus scyllarus,,,,,,26.0,,,546.0
3229,Odontodactylus scyllarus,,,,,,26.0,,,429.0
3230,Odontodactylus scyllarus,,,,,,26.0,,,451.0
3231,Odontodactylus scyllarus,,,,,,26.0,,,506.0
3233,Squilla empusa,,,,,,29.0,,,509.0
3234,Cloridopsis dubia,,,,,,30.0,,,510.0
3235,Gnathophausia ingens,,,,,,31.0,,,490.0
3236,Gnathophausia ingens,,,,,,31.0,,,520.0
3237,Bowmaniella sp.,,,,,,33.0,,,502.0
3238,Hemimysis anomala,,,,,,34.0,,,393.0
3239,Hemimysis anomala,,,,,,34.0,,,500.0
3240,Heteromysis formosa,,,,,,35.0,,,499.0
3241,Neomysis integer,,,,,,38.0,,,530.0
3242,Neomysis mercedis,,,,,,39.0,,,521.0
3243,Mysis mixta,,,,,,40.0,,,512.5
3244,Mysis relicta sp.I,,,,,,41.0,,,560.0
3245,Mysis relicta sp.II,,,,,,42.0,,,512.5
3246,Mysis relicta sp.IV,,,,,,43.0,,,520.0
3247,Mysis relicta sp.IV,,,,,,44.0,,,505.0
3248,Praunus inermis,,,,,,45.0,,,525.0
3249,Praunus flexuosus,,,,,,46.0,,,510.0
3250,Ligia exotica,,,,,,48.0,,,460.0
3251,Talitrus saltator,,,,,,49.0,,,450.0
3252,Euphausia pacifica,,,,,,52.0,,,462.0
3253,Meganyctiphanes norvegica,,,,,,54.0,,,462.5
3254,Meganyctiphanes norvegica,,,,,,55.0,,,462.0
3255,Meganyctiphanes norvegica,,,,,,56.0,,,460.0
3257,Nematobrachion boopis,,,,,,58.0,,,488.0
3258,Nematobrachion sexspinosus,,,,,,59.0,,,478.0
3259,Stylocheiron maximum,,,,,,61.0,,,470.0
3260,Nematoscelis megalops,,,,,,62.0,,,465.0
3261,Thysanopoda acutifrons,,,,,,63.0,,,480.0
3262,Thysanoessa raschii,,,,,,65.0,,,462.5
3263,Plesiopenaeus armatus,,,,,,66.0,,,493.0
3264,Bentheogennema intermedia,,,,,,67.0,,,494.0
3265,Bentheogennema pasithea,,,,,,68.0,,,500.0
3266,Gennadas sp.,,,,,,69.0,,,495.0
3267,Gennadas valens,,,,,,70.0,,,495.0
3268,Penaeus duororum,,,,,,72.0,,,516.0
3269,Penaeus penicillatus,,,,,,73.0,,,480.0
3270,Penaeus penicillatus,,,,,,73.0,,,570.0
3271,Sergestes arcticus,,,,,,75.0,,,475.0
3272,Sergestes curvatus,,,,,,77.0,,,493.0
3273,Sergestes similis,,,,,,78.0,,,495.0
3274,Sergestes tenuiremis,,,,,,80.0,,,495.0
3275,Sergia maximus,,,,,,82.0,,,495.0
3276,Sergia phorcus,,,,,,83.0,,,495.0
3277,Sergia robustus,,,,,,84.0,,,496.0
3278,Sergia splendens,,,,,,85.0,,,497.0
3279,Rimicaris exoculata,,,,,,86.0,,,500.0
3280,Crangon allmani,,,,,,88.0,,,415.0
3281,Crangon allmani,,,,,,88.0,,,525.0
3282,Palaemonetes paladosus,,,,,,89.0,,,539.0
3283,Palaemonetes vulgaris,,,,,,90.0,,,390.0
3284,Palaemonetes vulgaris,,,,,,90.0,,,540.0
3285,Palaemonetes vulgaris,,,,,,91.0,,,496.0
3286,Palaemonetes vulgaris,,,,,,91.0,,,555.0
3287,Pandalus montagui,,,,,,92.0,,,515.0
3288,Plesionika martia,,,,,,93.0,,,499.0
3289,Stylopandalus richardi,,,,,,94.0,,,491.0
3290,Parapasiphaea sulcatifrons,,,,,,95.0,,,501.0
3291,Pasiphaea chacei,,,,,,96.0,,,509.0
3292,Pasiphaea emarginata,,,,,,97.0,,,497.0
3293,Pasiphaea suspirosum,,,,,,99.0,,,501.0
3294,Acanthephyra curtirostris,,,,,,101.0,,,485.0
3295,Acanthephyra microphthalma,,,,,,103.0,,,482.0
3296,Acanthephyra purpurea,,,,,,104.0,,,492.0
3297,Acanthephyra smithi,,,,,,106.0,,,491.0
3298,Acanthephyra stylorostratis,,,,,,107.0,,,489.0
3299,Hymenodora frontalis,,,,,,108.0,,,495.0
3300,Hymenodora glacialis,,,,,,109.0,,,500.0
3301,Janicella spinacauda,,,,,,110.0,,,400.0
3302,Meningodora miccyla,,,,,,111.0,,,486.0
3303,Meningodora vesca,,,,,,112.0,,,487.0
3304,Notostomus gibbosus,,,,,,114.0,,,480.0
3305,Oplophorus gracilirostris,,,,,,115.0,,,400.0
3306,Oplophorus gracilirostris,,,,,,115.0,,,500.0
3307,Oplophorus spinosus,,,,,,116.0,,,400.0
3308,Oplophorus spinosus,,,,,,116.0,,,500.0
3309,Oplophorus spinosus,,,,,,117.0,,,492.0
3310,Systellaspis braueri,,,,,,118.0,,,411.0
3311,Systellaspis braueri,,,,,,118.0,,,500.0
3312,Systellaspis cristata,,,,,,119.0,,,414.0
3313,Systellaspis cristata,,,,,,119.0,,,498.0
3314,Systellaspis debilis,,,,,,120.0,,,498.0
3316,Systellaspis debilis,,,,,,123.0,,,417.0
3317,Systellaspis debilis,,,,,,123.0,,,497.0
3318,Jasus edwardsii,,,,,,124.0,,,472.0
3320,Panulirus argus,,,,,,125.0,,,379.0
3321,Panulirus argus,,,,,,125.0,,,510.0
3322,Clibanarius vittatus,,,,,,126.0,,,510.0
3323,Dardanus fucosus,,,,,,127.0,,,511.0
3324,Petrolisthes diogenes,,,,,,128.0,,,508.0
3325,Coenobita clypeatus,,,,,,129.0,,,508.0
3326,Coenobita rugosa,,,,,,130.0,,,491.0
3327,Pagurus annulipes,,,,,,131.0,,,493.0
3328,Pagurus longicarpus,,,,,,132.0,,,515.0
3329,Pagurus pollicaris,,,,,,133.0,,,515.0
3330,Pagurus pollicaris,,,,,,134.0,,,516.0
3331,Petrolisthes elongates,,,,,,136.0,,,536.0
3332,Astacus fluviatus,,,,,,137.0,,,530.0
3333,Astacus leptodactylus,,,,,,138.0,,,530.0
3334,Orconectes rusticus,,,,,,141.0,,,532.5
3335,Procambarus clarkii,,,,,,143.0,,,440.0
3336,Engaeus cunicularius,,,,,,145.0,,,522.0
3337,Nephrops norvegicus,,,,,,148.0,,,498.0
3339,Nephrops norvegicus,,,,,,150.0,,,515.0
3340,Bythograea thermydron,,,,,,151.0,,,489.0
3341,Bythograea thermydron,,,,,,152.0,,,447.0
3342,Bythograea thermydron,,,,,,154.0,,,479.0
3343,Calappa flammea,,,,,,156.0,,,486.0
3344,Calappa flammea,,,,,,157.0,,,483.0
3345,Hepatus epheliticus,,,,,,158.0,,,487.0
3346,Cancer irroratus,,,,,,159.0,,,496.0
3347,Gecarcinus lateralis,,,,,,161.0,,,510.0
3348,Chaceon affinis,,,,,,162.0,,,380.0
3349,Chaceon affinis,,,,,,162.0,,,480.0
3350,Geryon quinquedens,,,,,,163.0,,,473.0
3351,Geryon quinquedens,,,,,,164.0,,,470.0
3352,Leptograpsus variegatus,,,,,,165.0,,,484.0
3353,Sesarma cinereum,,,,,,166.0,,,492.0
3354,Sesarma reticulatum,,,,,,167.0,,,493.0
3355,Paromola cuvieri,,,,,,169.0,,,470.0
3356,Libinia dubia,,,,,,170.0,,,489.0
3357,Libinia dubia,,,,,,171.0,,,486.0
3358,Uca pugilator,,,,,,174.0,,,510.0
3360,Uca pugnax,,,,,,176.0,,,510.0
3361,Uca thayeri,,,,,,178.0,,,430.0
3362,Uca thayeri,,,,,,178.0,,,520.0
3363,Arenaeus cribrarius,,,,,,179.0,,,498.0
3364,Callinectes ornatus,,,,,,180.0,,,501.0
3365,Callinectes sapidus,,,,,,182.0,,,440.0
3366,Callinectes sapidus,,,,,,183.0,,,504.0
3368,Carcinus maenas,,,,,,186.0,,,440.0
3369,Ovipales stephensoni,,,,,,187.0,,,505.0
3370,Portunus spinimanis,,,,,,188.0,,,483.0
3371,Portunus spinimanus,,,,,,189.0,,,479.0
3373,Scylla serrata,,,,,,191.0,,,490.0
3374,Hemigrapsus edwardsii,,,,,,192.0,,,513.0
3375,Hemigrapsus sanguinensis,,,,,,194.0,,,360.0
3376,Eurypanopeus depressus,,,,,,195.0,,,480.0
3377,Menippe mercenaria,,,,,,196.0,,,494.0
3378,Panopeus herbtii,,,,,,197.0,,,493.0
3379,Panopeus herbstii,,,,,,198.0,,,491.0
3380,Panopeus obesus,,,,,,199.0,,,492.0
3381,Pilumnus sayi,,,,,,200.0,,,489.0
3382,Rhithropanopeus harrisii,,,,,,201.0,,,495.0
3383,Colias erate,,,,,,,,0.0,360.0
3384,Leptidae amurensis,,,,,,,,1.0,360.0
3385,Pieris rapae crucivora,,,,,,,,3.0,360.0
3386,Graphium sarpedon,,,,,,,,4.0,360.0
3387,Troides aeacus formosanum,,,,,,,,7.0,360.0
3388,Parnassius glacialis,,,,,,,,8.0,360.0
3389,Sasakia charonda,,,,,,,,9.0,340.0
3390,Danaus plexipus,,,,,,,,10.0,340.0
3391,Parantica sita,,,,,,,,11.0,360.0
3393,Polygonia c-aureum,,,,,,,,14.0,340.0
3394,Polygonia c-album,,,,,,,,15.0,350.0
3395,Pseudozizeeria maha,,,,,,,,18.0,363.0
3396,Payasandisia archon,,,,,,,,19.0,360.0
